sample_id,graph_id,target_node,target_role,target_index,context_index,context_id,core_type,core_id,dvfs_level,frequency_ghz,voltage_v,local_target_node_index,y_exec_us_raw,Q50_pred_us,Q90_pred_us,Q95_pred_us,Q99_pred_us,scenario_active_core_count,active_core_count_zscore,criticality,Qhat_base_us,q_conf_us,C_e_us,y_exec_us_original_context_NOT_GROUND_TRUTH_for_this_scenario,uncertainty_spread_us
test_id_test_id_000008_18,test_id_000008,66,middle,2,4,test_id_000008_t2_c4,big,big_1,0,1.0,0.9,65,354123.5,349490.90625,379207.21875,387602.3125,406086.15625,8,6.736035493669471,HI,387602.3125,15665.78125,403268.09375,354123.5,56595.25
test_id_test_id_000008_19,test_id_000008,66,middle,2,5,test_id_000008_t2_c5,little,little_1,0,0.6,0.8,65,592268.2,594365.9375,641622.125,655512.375,680280.125,8,6.736035493669471,HI,655512.375,15665.78125,671178.15625,592268.1875,85914.1875
test_id_test_id_000008_20,test_id_000008,66,middle,2,6,test_id_000008_t2_c6,big,big_1,1,1.4,0.98,65,282639.0,274871.34375,299053.46875,306066.96875,321797.40625,8,6.736035493669471,HI,306066.96875,15665.78125,321732.75,282639.0,46926.0625
test_id_test_id_000008_21,test_id_000008,23,high_degree,3,0,test_id_000008_t3_c0,little,little_0,2,1.2,0.93,22,209186.8,216750.875,237243.8125,243337.953125,257195.703125,8,6.736035493669471,HI,243337.953125,15665.78125,259003.734375,209186.796875,40444.828125
test_id_test_id_000008_22,test_id_000008,23,high_degree,3,1,test_id_000008_t3_c1,big,big_1,3,2.2,1.15,22,119814.84,119742.0,135020.78125,139264.75,149798.71875,8,6.736035493669471,HI,139264.75,15665.78125,154930.53125,119814.84375,30056.71875
test_id_test_id_000008_23,test_id_000008,23,high_degree,3,2,test_id_000008_t3_c2,little,little_0,3,1.5,1.0,22,219821.97,217275.84375,237745.125,243815.6875,257625.984375,8,6.736035493669471,HI,243815.6875,15665.78125,259481.46875,219821.96875,40350.140625
test_id_test_id_000008_24,test_id_000008,23,high_degree,3,3,test_id_000008_t3_c3,big,big_1,0,1.0,0.9,22,282324.5,282750.5,307398.40625,314479.71875,330388.6875,8,6.736035493669471,HI,314479.71875,15665.78125,330145.5,282324.5,47638.1875
test_id_test_id_000008_25,test_id_000008,23,high_degree,3,4,test_id_000008_t3_c4,little,little_1,0,0.6,0.8,22,466692.97,476267.9375,514149.875,524793.5625,546195.5625,8,6.736035493669471,HI,524793.5625,15665.78125,540459.34375,466692.96875,69927.625
test_id_test_id_000008_26,test_id_000008,23,high_degree,3,5,test_id_000008_t3_c5,big,big_1,1,1.4,0.98,22,161772.53,161374.296875,178645.078125,183702.125,195623.90625,8,6.736035493669471,HI,183702.125,15665.78125,199367.90625,161772.53125,34249.609375
test_id_test_id_000008_27,test_id_000008,23,high_degree,3,6,test_id_000008_t3_c6,little,little_1,1,0.9,0.86,22,362704.0,346234.125,375653.90625,383969.3125,402290.6875,8,6.736035493669471,HI,383969.3125,15665.78125,399635.09375,362704.0,56056.5625
test_id_test_id_000008_28,test_id_000008,79,communication_heavy,4,0,test_id_000008_t4_c0,big,big_1,3,2.2,1.15,78,245524.11,253360.890625,276158.0,282854.625,297926.53125,8,6.736035493669471,HI,282854.625,15665.78125,298520.40625,245524.109375,44565.640625
test_id_test_id_000008_29,test_id_000008,79,communication_heavy,4,1,test_id_000008_t4_c1,little,little_1,3,1.5,1.0,78,469560.47,442220.875,480038.9375,490842.3125,513190.53125,8,6.736035493669471,HI,490842.3125,15665.78125,506508.09375,469560.46875,70969.65625
test_id_test_id_000008_30,test_id_000008,79,communication_heavy,4,2,test_id_000008_t4_c2,big,big_1,0,1.0,0.9,78,498484.72,486642.03125,527818.5,539688.6875,563285.75,8,6.736035493669471,HI,539688.6875,15665.78125,555354.46875,498484.71875,76643.71875
test_id_test_id_000008_31,test_id_000008,79,communication_heavy,4,3,test_id_000008_t4_c3,little,little_0,0,0.6,0.8,78,836958.8,767124.5,831228.75,850583.875,883857.5625,8,6.736035493669471,HI,850583.875,15665.78125,866249.65625,836958.8125,116733.0625
test_id_test_id_000008_32,test_id_000008,79,communication_heavy,4,4,test_id_000008_t4_c4,big,big_0,1,1.4,0.98,78,500006.78,458880.875,498058.125,509293.375,532201.8125,8,6.736035493669471,HI,509293.375,15665.78125,524959.15625,500006.78125,73320.9375
test_id_test_id_000008_33,test_id_000008,79,communication_heavy,4,5,test_id_000008_t4_c5,little,little_1,1,0.9,0.86,78,751929.5,687221.0,746653.8125,764672.75,796062.25,8,6.736035493669471,HI,764672.75,15665.78125,780338.53125,751929.5,108841.25
test_id_test_id_000008_34,test_id_000008,79,communication_heavy,4,6,test_id_000008_t4_c6,big,big_1,2,1.8,1.06,78,375351.1,339213.46875,368130.0,376313.0625,394405.40625,8,6.736035493669471,HI,376313.0625,15665.78125,391978.84375,375351.09375,55191.9375
test_id_test_id_000008_35,test_id_000008,17,random,5,0,test_id_000008_t5_c0,little,little_0,3,1.5,1.0,16,103270.19,105130.015625,120050.375,124156.53125,134462.671875,8,6.736035493669471,HI,124156.53125,15665.78125,139822.3125,103270.1875,29332.65625
test_id_test_id_000008_36,test_id_000008,17,random,5,1,test_id_000008_t5_c1,big,big_0,0,1.0,0.9,16,123728.664,135671.328125,151959.1875,156679.375,168078.09375,8,6.736035493669471,HI,156679.375,15665.78125,172345.15625,123728.6640625,32406.765625
test_id_test_id_000008_37,test_id_000008,17,random,5,2,test_id_000008_t5_c2,little,little_0,0,0.6,0.8,16,274085.12,274546.0625,299495.3125,306702.15625,323194.0,8,6.736035493669471,HI,306702.15625,15665.78125,322367.9375,274085.125,48647.9375
test_id_test_id_000008_38,test_id_000008,17,random,5,3,test_id_000008_t5_c3,big,big_0,1,1.4,0.98,16,106979.34,112290.8125,127580.765625,131812.140625,142371.03125,8,6.736035493669471,HI,131812.140625,15665.78125,147477.921875,106979.34375,30080.21875
test_id_test_id_000008_39,test_id_000008,17,random,5,4,test_id_000008_t5_c4,little,little_1,1,0.9,0.86,16,177246.38,186499.46875,205500.53125,211215.59375,224374.0625,8,6.736035493669471,HI,211215.59375,15665.78125,226881.375,177246.375,37874.59375
test_id_test_id_000008_40,test_id_000008,17,random,5,5,test_id_000008_t5_c5,big,big_1,2,1.8,1.06,16,82254.74,79863.859375,94074.265625,97994.6875,107786.0625,8,6.736035493669471,HI,97994.6875,15665.78125,113660.46875,82254.7421875,27922.203125
test_id_test_id_000008_41,test_id_000008,17,random,5,6,test_id_000008_t5_c6,little,little_0,2,1.2,0.93,16,135978.0,136038.6875,152131.15625,156741.84375,167905.34375,8,6.736035493669471,HI,156741.84375,15665.78125,172407.625,135978.0,31866.65625
test_id_test_id_000028_00,test_id_000028,2,source_like,0,0,test_id_000028_t0_c0,big,big_1,2,1.8,1.06,1,27038.959,31260.546875,43691.5625,47521.359375,56243.921875,8,6.736035493669471,LO,47521.359375,0.0,47521.359375,27038.958984375,24983.375
test_id_test_id_000028_01,test_id_000028,2,source_like,0,1,test_id_000028_t0_c1,little,little_1,2,1.2,0.93,1,67333.8,70292.84375,84379.59375,88356.40625,98109.296875,8,6.736035493669471,LO,88356.40625,0.0,88356.40625,67333.796875,27816.453125
test_id_test_id_000028_02,test_id_000028,2,source_like,0,2,test_id_000028_t0_c2,big,big_0,3,2.2,1.15,1,23742.514,28524.03125,40947.765625,44817.109375,53562.125,8,6.736035493669471,LO,44817.109375,0.0,44817.109375,23742.513671875,25038.09375
test_id_test_id_000028_03,test_id_000028,2,source_like,0,3,test_id_000028_t0_c3,little,little_1,3,1.5,1.0,1,50391.758,54599.171875,67843.84375,71678.84375,80869.171875,8,6.736035493669471,LO,71678.84375,0.0,71678.84375,50391.7578125,26270.0
test_id_test_id_000028_04,test_id_000028,2,source_like,0,4,test_id_000028_t0_c4,big,big_0,0,1.0,0.9,1,53916.734,55764.34375,69189.453125,73106.3125,82480.25,8,6.736035493669471,LO,73106.3125,0.0,73106.3125,53916.734375,26715.90625
test_id_test_id_000028_05,test_id_000028,2,source_like,0,5,test_id_000028_t0_c5,little,little_1,0,0.6,0.8,1,131024.27,133460.0,150354.09375,155395.3125,167451.5625,8,6.736035493669471,LO,155395.3125,0.0,155395.3125,131024.2734375,33991.5625
test_id_test_id_000028_06,test_id_000028,2,source_like,0,6,test_id_000028_t0_c6,big,big_0,1,1.4,0.98,1,40917.723,43635.625,56526.0625,60412.078125,69493.671875,8,6.736035493669471,LO,60412.078125,0.0,60412.078125,40917.72265625,25858.046875
test_id_test_id_000028_07,test_id_000028,59,sink_like,1,0,test_id_000028_t1_c0,little,little_1,2,1.2,0.93,58,350510.44,358254.46875,388701.375,397299.0,416140.28125,8,6.736035493669471,LO,397299.0,0.0,397299.0,350510.4375,57885.8125
test_id_test_id_000028_08,test_id_000028,59,sink_like,1,1,test_id_000028_t1_c1,big,big_1,3,2.2,1.15,58,222945.66,232407.203125,253990.09375,260414.0625,274931.625,8,6.736035493669471,LO,260414.0625,0.0,260414.0625,222945.65625,42524.421875
test_id_test_id_000028_09,test_id_000028,59,sink_like,1,2,test_id_000028_t1_c2,little,little_0,3,1.5,1.0,58,368660.47,374409.625,406326.0,415349.8125,434938.0,8,6.736035493669471,LO,415349.8125,0.0,415349.8125,368660.46875,60528.375
test_id_test_id_000028_10,test_id_000028,59,sink_like,1,3,test_id_000028_t1_c3,big,big_1,0,1.0,0.9,58,416803.62,395764.59375,429377.125,438876.8125,459255.5,8,6.736035493669471,LO,438876.8125,0.0,438876.8125,416803.625,63490.90625
test_id_test_id_000028_11,test_id_000028,59,sink_like,1,4,test_id_000028_t1_c4,little,little_0,0,0.6,0.8,58,838226.25,838944.375,912508.4375,933672.0,973888.75,8,6.736035493669471,LO,933672.0,0.0,933672.0,838226.25,134944.375
test_id_test_id_000028_12,test_id_000028,59,sink_like,1,5,test_id_000028_t1_c5,big,big_0,1,1.4,0.98,58,256777.38,273760.625,297840.125,304816.03125,320485.4375,8,6.736035493669471,LO,304816.03125,0.0,304816.03125,256777.375,46724.8125
test_id_test_id_000028_13,test_id_000028,59,sink_like,1,6,test_id_000028_t1_c6,little,little_1,1,0.9,0.86,58,529181.4,528820.9375,573415.375,586421.5,611292.375,8,6.736035493669471,LO,586421.5,0.0,586421.5,529181.375,82471.4375
test_id_test_id_000028_14,test_id_000028,33,middle,2,0,test_id_000028_t2_c0,big,big_0,3,2.2,1.15,32,118596.56,123247.46875,138678.3125,142982.9375,153620.0,8,6.736035493669471,LO,142982.9375,0.0,142982.9375,118596.5625,30372.53125
test_id_test_id_000028_15,test_id_000028,33,middle,2,1,test_id_000028_t2_c1,little,little_1,3,1.5,1.0,32,252601.58,243977.78125,266083.71875,272580.9375,287238.96875,8,6.736035493669471,LO,272580.9375,0.0,272580.9375,252601.578125,43261.1875
test_id_test_id_000028_16,test_id_000028,33,middle,2,2,test_id_000028_t2_c2,big,big_0,0,1.0,0.9,32,239575.17,239181.890625,261048.890625,267492.46875,282063.53125,8,6.736035493669471,LO,267492.46875,0.0,267492.46875,239575.171875,42881.640625
test_id_test_id_000028_17,test_id_000028,33,middle,2,3,test_id_000028_t2_c3,little,little_1,0,0.6,0.8,32,528200.44,523340.0625,564626.25,576387.875,598882.1875,8,6.736035493669471,LO,576387.875,0.0,576387.875,528200.4375,75542.125
test_id_test_id_000028_18,test_id_000028,33,middle,2,4,test_id_000028_t2_c4,big,big_0,1,1.4,0.98,32,195658.6,203547.1875,223272.25,229156.640625,242601.6875,8,6.736035493669471,LO,229156.640625,0.0,229156.640625,195658.59375,39054.5
test_id_test_id_000028_19,test_id_000028,33,middle,2,5,test_id_000028_t2_c5,little,little_1,1,0.9,0.86,32,348932.62,340769.15625,369640.53125,377794.125,395812.59375,8,6.736035493669471,LO,377794.125,0.0,377794.125,348932.625,55043.4375
test_id_test_id_000028_20,test_id_000028,33,middle,2,6,test_id_000028_t2_c6,big,big_0,2,1.8,1.06,32,134338.89,135267.25,151187.0,155703.34375,166689.625,8,6.736035493669471,LO,155703.34375,0.0,155703.34375,134338.890625,31422.375
test_id_test_id_000028_21,test_id_000028,5,high_degree,3,0,test_id_000028_t3_c0,little,little_1,3,1.5,1.0,4,202953.7,219739.734375,240281.359375,246347.609375,260154.28125,8,6.736035493669471,LO,246347.609375,0.0,246347.609375,202953.703125,40414.546875
test_id_test_id_000028_22,test_id_000028,5,high_degree,3,1,test_id_000028_t3_c1,big,big_0,0,1.0,0.9,4,239920.45,236367.640625,257967.75,264308.21875,278680.59375,8,6.736035493669471,LO,264308.21875,0.0,264308.21875,239920.453125,42312.953125
test_id_test_id_000028_23,test_id_000028,5,high_degree,3,2,test_id_000028_t3_c2,little,little_1,0,0.6,0.8,4,332741.12,381824.9375,413205.0,421911.5625,440943.1875,8,6.736035493669471,LO,421911.5625,0.0,421911.5625,332741.125,59118.25
test_id_test_id_000028_24,test_id_000028,5,high_degree,3,3,test_id_000028_t3_c3,big,big_1,1,1.4,0.98,4,168963.83,169675.6875,187404.796875,192632.140625,204857.5625,8,6.736035493669471,LO,192632.140625,0.0,192632.140625,168963.828125,35181.875
test_id_test_id_000028_25,test_id_000028,5,high_degree,3,4,test_id_000028_t3_c4,little,little_1,1,0.9,0.86,4,231543.4,256424.9375,279312.25,285967.46875,301009.71875,8,6.736035493669471,LO,285967.46875,0.0,285967.46875,231543.40625,44584.78125
test_id_test_id_000028_26,test_id_000028,5,high_degree,3,5,test_id_000028_t3_c5,big,big_1,2,1.8,1.06,4,161761.61,164258.65625,181720.921875,186841.8125,198882.25,8,6.736035493669471,LO,186841.8125,0.0,186841.8125,161761.609375,34623.59375
test_id_test_id_000028_27,test_id_000028,5,high_degree,3,6,test_id_000028_t3_c6,little,little_0,2,1.2,0.93,4,231348.98,240321.5,262160.3125,268563.09375,283056.625,8,6.736035493669471,LO,268563.09375,0.0,268563.09375,231348.984375,42735.125
test_id_test_id_000028_28,test_id_000028,51,communication_heavy,4,0,test_id_000028_t4_c0,big,big_0,0,1.0,0.9,50,559509.44,550831.0,597375.9375,611079.125,636727.1875,8,6.736035493669471,LO,611079.125,0.0,611079.125,559509.4375,85896.1875
test_id_test_id_000028_29,test_id_000028,51,communication_heavy,4,1,test_id_000028_t4_c1,little,little_1,0,0.6,0.8,50,960533.06,956058.375,1045991.0,1068981.0,1125381.5,8,6.736035493669471,LO,1068981.0,0.0,1068981.0,960533.0625,169323.125
test_id_test_id_000028_30,test_id_000028,51,communication_heavy,4,2,test_id_000028_t4_c2,big,big_0,1,1.4,0.98,50,353634.0,375970.0625,407854.0625,416831.5625,436347.75,8,6.736035493669471,LO,416831.5625,0.0,416831.5625,353634.0,60377.6875
test_id_test_id_000028_31,test_id_000028,51,communication_heavy,4,3,test_id_000028_t4_c3,little,little_0,1,0.9,0.86,50,669014.3,660254.6875,716549.8125,733558.0,763260.1875,8,6.736035493669471,LO,733558.0,0.0,733558.0,669014.3125,103005.5
test_id_test_id_000028_32,test_id_000028,51,communication_heavy,4,4,test_id_000028_t4_c4,big,big_1,2,1.8,1.06,50,386634.34,376403.875,408454.21875,417502.75,437148.0625,8,6.736035493669471,LO,417502.75,0.0,417502.75,386634.34375,60744.1875
test_id_test_id_000028_33,test_id_000028,51,communication_heavy,4,5,test_id_000028_t4_c5,little,little_0,2,1.2,0.93,50,505799.53,478750.03125,519509.125,531245.5625,554782.5,8,6.736035493669471,LO,531245.5625,0.0,531245.5625,505799.53125,76032.46875
test_id_test_id_000028_34,test_id_000028,51,communication_heavy,4,6,test_id_000028_t4_c6,big,big_0,3,2.2,1.15,50,297372.4,309829.40625,336501.5,344119.75,361110.6875,8,6.736035493669471,LO,344119.75,0.0,344119.75,297372.40625,51281.28125
test_id_test_id_000028_35,test_id_000028,4,random,5,0,test_id_000028_t5_c0,little,little_0,0,0.6,0.8,3,380343.8,366903.1875,396639.3125,404718.75,422726.25,8,6.736035493669471,LO,404718.75,0.0,404718.75,380343.8125,55823.0625
test_id_test_id_000028_36,test_id_000028,4,random,5,1,test_id_000028_t5_c1,big,big_0,1,1.4,0.98,3,125351.14,127195.53125,142878.25,147279.90625,158098.359375,8,6.736035493669471,LO,147279.90625,0.0,147279.90625,125351.140625,30902.828125
test_id_test_id_000028_37,test_id_000028,4,random,5,2,test_id_000028_t5_c2,little,little_0,1,0.9,0.86,3,270288.12,253669.921875,276321.0625,282900.125,297782.59375,8,6.736035493669471,LO,282900.125,0.0,282900.125,270288.125,44112.671875
test_id_test_id_000028_38,test_id_000028,4,random,5,3,test_id_000028_t5_c3,big,big_1,2,1.8,1.06,3,112127.31,111145.875,126278.015625,130424.25,140818.015625,8,6.736035493669471,LO,130424.25,0.0,130424.25,112127.3125,29672.140625
test_id_test_id_000028_39,test_id_000028,4,random,5,4,test_id_000028_t5_c4,little,little_0,2,1.2,0.93,3,182142.36,176794.171875,195027.03125,200477.875,213100.59375,8,6.736035493669471,LO,200477.875,0.0,200477.875,182142.359375,36306.421875
test_id_test_id_000028_40,test_id_000028,4,random,5,5,test_id_000028_t5_c5,big,big_1,3,2.2,1.15,3,73315.336,70412.640625,84160.46875,87988.453125,97471.453125,8,6.736035493669471,LO,87988.453125,0.0,87988.453125,73315.3359375,27058.8125
test_id_test_id_000028_41,test_id_000028,4,random,5,6,test_id_000028_t5_c6,little,little_0,3,1.5,1.0,3,140200.61,137214.75,153270.78125,157846.078125,168934.546875,8,6.736035493669471,LO,157846.078125,0.0,157846.078125,140200.609375,31719.796875
test_id_test_id_000099_00,test_id_000099,1,source_like,0,0,test_id_000099_t0_c0,little,little_0,0,0.6,0.8,0,133284.88,124143.1875,140332.890625,145073.703125,156548.6875,8,6.736035493669471,HI,145073.703125,15665.78125,160739.484375,133284.875,32405.5
test_id_test_id_000099_01,test_id_000099,1,source_like,0,1,test_id_000099_t0_c1,big,big_1,1,1.4,0.98,0,50333.73,44804.109375,57710.5625,61580.34375,70653.390625,8,6.736035493669471,HI,61580.34375,15665.78125,77246.125,50333.73046875,25849.28125
test_id_test_id_000099_02,test_id_000099,1,source_like,0,2,test_id_000099_t0_c2,little,little_0,1,0.9,0.86,0,90471.35,86804.984375,101503.0,105622.625,115882.328125,8,6.736035493669471,HI,105622.625,15665.78125,121288.40625,90471.3515625,29077.34375
test_id_test_id_000099_03,test_id_000099,1,source_like,0,3,test_id_000099_t0_c3,big,big_0,2,1.8,1.06,0,39719.402,32511.03125,45036.46875,48924.3125,57798.109375,8,6.736035493669471,HI,48924.3125,15665.78125,64590.09375,39719.40234375,25287.078125
test_id_test_id_000099_04,test_id_000099,1,source_like,0,4,test_id_000099_t0_c4,little,little_0,2,1.2,0.93,0,72783.18,68101.421875,82088.390625,86049.703125,95733.984375,8,6.736035493669471,HI,86049.703125,15665.78125,101715.484375,72783.1796875,27632.5625
test_id_test_id_000099_05,test_id_000099,1,source_like,0,5,test_id_000099_t0_c5,big,big_0,3,2.2,1.15,0,26612.852,28091.84375,40484.796875,44341.671875,53055.84375,8,6.736035493669471,HI,44341.671875,15665.78125,60007.453125,26612.8515625,24964.0
test_id_test_id_000099_06,test_id_000099,1,source_like,0,6,test_id_000099_t0_c6,little,little_0,3,1.5,1.0,0,61860.625,56194.1875,69568.09375,73432.140625,82702.515625,8,6.736035493669471,HI,73432.140625,15665.78125,89097.921875,61860.625,26508.328125
test_id_test_id_000099_07,test_id_000099,7,sink_like,1,0,test_id_000099_t1_c0,big,big_1,1,1.4,0.98,6,183482.77,179747.6875,198122.640625,203581.03125,216236.46875,8,6.736035493669471,HI,203581.03125,15665.78125,219246.8125,183482.765625,36488.78125
test_id_test_id_000099_08,test_id_000099,7,sink_like,1,1,test_id_000099_t1_c1,little,little_0,1,0.9,0.86,6,322420.88,328449.34375,356379.4375,364287.125,381840.0,8,6.736035493669471,HI,364287.125,15665.78125,379952.90625,322420.875,53390.65625
test_id_test_id_000099_09,test_id_000099,7,sink_like,1,2,test_id_000099_t1_c2,big,big_1,2,1.8,1.06,6,126874.97,125138.328125,140617.875,144963.078125,155661.734375,8,6.736035493669471,HI,144963.078125,15665.78125,160628.859375,126874.96875,30523.40625
test_id_test_id_000099_10,test_id_000099,7,sink_like,1,3,test_id_000099_t1_c3,little,little_0,2,1.2,0.93,6,239830.88,244102.6875,266298.8125,272834.90625,287589.84375,8,6.736035493669471,HI,272834.90625,15665.78125,288500.6875,239830.875,43487.15625
test_id_test_id_000099_11,test_id_000099,7,sink_like,1,4,test_id_000099_t1_c4,big,big_1,3,2.2,1.15,6,137230.58,142220.578125,158586.125,163257.28125,174527.546875,8,6.736035493669471,HI,163257.28125,15665.78125,178923.0625,137230.578125,32306.96875
test_id_test_id_000099_12,test_id_000099,7,sink_like,1,5,test_id_000099_t1_c5,little,little_0,3,1.5,1.0,6,221797.98,219080.859375,239712.8125,245842.46875,259771.671875,8,6.736035493669471,HI,245842.46875,15665.78125,261508.25,221797.984375,40690.8125
test_id_test_id_000099_13,test_id_000099,7,sink_like,1,6,test_id_000099_t1_c6,big,big_1,0,1.0,0.9,6,218022.64,215655.015625,236231.234375,242394.40625,256392.03125,8,6.736035493669471,HI,242394.40625,15665.78125,258060.1875,218022.640625,40737.015625
test_id_test_id_000099_14,test_id_000099,103,middle,2,0,test_id_000099_t2_c0,little,little_1,1,0.9,0.86,102,197923.11,199329.15625,218974.84375,224864.3125,238351.234375,8,6.736035493669471,HI,224864.3125,15665.78125,240530.09375,197923.109375,39022.078125
test_id_test_id_000099_15,test_id_000099,103,middle,2,1,test_id_000099_t2_c1,big,big_1,2,1.8,1.06,102,88012.87,92026.125,106619.09375,110615.265625,120675.546875,8,6.736035493669471,HI,110615.265625,15665.78125,126281.046875,88012.8671875,28649.421875
test_id_test_id_000099_16,test_id_000099,103,middle,2,2,test_id_000099_t2_c2,little,little_1,2,1.2,0.93,102,162176.4,163633.53125,181068.3125,186205.921875,198274.328125,8,6.736035493669471,HI,186205.921875,15665.78125,201871.703125,162176.40625,34640.796875
test_id_test_id_000099_17,test_id_000099,103,middle,2,3,test_id_000099_t2_c3,big,big_0,3,2.2,1.15,102,80361.83,75969.796875,89993.359375,93873.953125,103536.78125,8,6.736035493669471,HI,93873.953125,15665.78125,109539.734375,80361.828125,27566.984375
test_id_test_id_000099_18,test_id_000099,103,middle,2,4,test_id_000099_t2_c4,little,little_1,3,1.5,1.0,102,120396.02,119915.15625,135283.90625,139567.65625,150181.359375,8,6.736035493669471,HI,139567.65625,15665.78125,155233.4375,120396.0234375,30266.203125
test_id_test_id_000099_19,test_id_000099,103,middle,2,5,test_id_000099_t2_c5,big,big_1,0,1.0,0.9,102,140806.08,140108.734375,156584.109375,161379.75,172898.46875,8,6.736035493669471,HI,161379.75,15665.78125,177045.53125,140806.078125,32789.734375
