sample_id,graph_id,target_node,target_role,target_index,context_index,context_id,core_type,core_id,dvfs_level,frequency_ghz,voltage_v,local_target_node_index,y_exec_us_raw,Q50_pred_us,Q90_pred_us,Q95_pred_us,Q99_pred_us,scenario_active_core_count,active_core_count_zscore,criticality,Qhat_base_us,q_conf_us,C_e_us,y_exec_us_original_context_NOT_GROUND_TRUTH_for_this_scenario,uncertainty_spread_us
test_id_test_id_000008_19,test_id_000008,66,middle,2,5,test_id_000008_t2_c5,little,little_1,0,0.6,0.8,65,592268.2,545499.25,589580.125,602332.8125,626316.0,32,36.151292512336134,HI,602332.8125,15665.78125,617998.59375,592268.1875,80816.75
test_id_test_id_000008_20,test_id_000008,66,middle,2,6,test_id_000008_t2_c6,big,big_1,1,1.4,0.98,65,282639.0,270874.78125,294857.4375,301838.8125,317499.75,32,36.151292512336134,HI,301838.8125,15665.78125,317504.59375,282639.0,46624.96875
test_id_test_id_000008_21,test_id_000008,23,high_degree,3,0,test_id_000008_t3_c0,little,little_0,2,1.2,0.93,22,209186.8,229190.59375,250614.78125,257025.59375,271486.5,32,36.151292512336134,HI,257025.59375,15665.78125,272691.375,209186.796875,42295.90625
test_id_test_id_000008_22,test_id_000008,23,high_degree,3,1,test_id_000008_t3_c1,big,big_1,3,2.2,1.15,22,119814.84,138669.59375,154937.75,159571.578125,170787.921875,32,36.151292512336134,HI,159571.578125,15665.78125,175237.359375,119814.84375,32118.328125
test_id_test_id_000008_23,test_id_000008,23,high_degree,3,2,test_id_000008_t3_c2,little,little_0,3,1.5,1.0,22,219821.97,228137.0,249462.8125,255838.265625,270223.78125,32,36.151292512336134,HI,255838.265625,15665.78125,271504.046875,219821.96875,42086.78125
test_id_test_id_000008_24,test_id_000008,23,high_degree,3,3,test_id_000008_t3_c3,big,big_1,0,1.0,0.9,22,282324.5,261841.234375,285087.375,291845.4375,307062.46875,32,36.151292512336134,HI,291845.4375,15665.78125,307511.21875,282324.5,45221.234375
test_id_test_id_000008_25,test_id_000008,23,high_degree,3,4,test_id_000008_t3_c4,little,little_1,0,0.6,0.8,22,466692.97,436962.0,472610.8125,482624.46875,503540.6875,32,36.151292512336134,HI,482624.46875,15665.78125,498290.25,466692.96875,66578.6875
test_id_test_id_000008_26,test_id_000008,23,high_degree,3,5,test_id_000008_t3_c5,big,big_1,1,1.4,0.98,22,161772.53,187570.859375,206684.96875,212476.46875,225737.125,32,36.151292512336134,HI,212476.46875,15665.78125,228142.25,161772.53125,38166.265625
test_id_test_id_000008_27,test_id_000008,23,high_degree,3,6,test_id_000008_t3_c6,little,little_1,1,0.9,0.86,22,362704.0,325753.59375,353460.28125,361306.25,378726.6875,32,36.151292512336134,HI,361306.25,15665.78125,376972.03125,362704.0,52973.09375
test_id_test_id_000008_28,test_id_000008,79,communication_heavy,4,0,test_id_000008_t4_c0,big,big_1,3,2.2,1.15,78,245524.11,263607.53125,287147.375,294050.21875,309548.6875,32,36.151292512336134,HI,294050.21875,15665.78125,309716.0,245524.109375,45941.15625
test_id_test_id_000008_29,test_id_000008,79,communication_heavy,4,1,test_id_000008_t4_c1,little,little_1,3,1.5,1.0,78,469560.47,410206.4375,445107.3125,454976.5,475934.6875,32,36.151292512336134,HI,454976.5,15665.78125,470642.28125,469560.46875,65728.25
test_id_test_id_000008_30,test_id_000008,79,communication_heavy,4,2,test_id_000008_t4_c2,big,big_1,0,1.0,0.9,78,498484.72,458995.71875,497734.34375,508774.3125,531329.9375,32,36.151292512336134,HI,508774.3125,15665.78125,524440.09375,498484.71875,72334.21875
test_id_test_id_000008_31,test_id_000008,79,communication_heavy,4,3,test_id_000008_t4_c3,little,little_0,0,0.6,0.8,78,836958.8,644624.5,697240.5,713064.75,740379.75,32,36.151292512336134,HI,713064.75,15665.78125,728730.53125,836958.8125,95755.25
test_id_test_id_000008_32,test_id_000008,79,communication_heavy,4,4,test_id_000008_t4_c4,big,big_0,1,1.4,0.98,78,500006.78,419216.875,454936.9375,465059.53125,486406.125,32,36.151292512336134,HI,465059.53125,15665.78125,480725.3125,500006.78125,67189.25
test_id_test_id_000008_33,test_id_000008,79,communication_heavy,4,5,test_id_000008_t4_c5,little,little_1,1,0.9,0.86,78,751929.5,577330.9375,625755.4375,640071.8125,666320.5,32,36.151292512336134,HI,640071.8125,15665.78125,655737.59375,751929.5,88989.5625
test_id_test_id_000008_34,test_id_000008,79,communication_heavy,4,6,test_id_000008_t4_c6,big,big_1,2,1.8,1.06,78,375351.1,328808.21875,356935.25,364905.8125,382594.5,32,36.151292512336134,HI,364905.8125,15665.78125,380571.59375,375351.09375,53786.28125
test_id_test_id_000008_35,test_id_000008,17,random,5,0,test_id_000008_t5_c0,little,little_0,3,1.5,1.0,16,103270.19,118794.0,134095.96875,138379.125,148974.375,32,36.151292512336134,HI,138379.125,15665.78125,154044.90625,103270.1875,30180.375
test_id_test_id_000008_36,test_id_000008,17,random,5,1,test_id_000008_t5_c1,big,big_0,0,1.0,0.9,16,123728.664,143716.765625,160324.453125,165215.40625,176869.46875,32,36.151292512336134,HI,165215.40625,15665.78125,180881.1875,123728.6640625,33152.703125
test_id_test_id_000008_37,test_id_000008,17,random,5,2,test_id_000008_t5_c2,little,little_0,0,0.6,0.8,16,274085.12,267369.5,291783.8125,298848.09375,314977.75,32,36.151292512336134,HI,298848.09375,15665.78125,314513.875,274085.125,47608.25
test_id_test_id_000008_38,test_id_000008,17,random,5,3,test_id_000008_t5_c3,big,big_0,1,1.4,0.98,16,106979.34,118233.421875,133623.6875,137942.046875,148629.0,32,36.151292512336134,HI,137942.046875,15665.78125,153607.828125,106979.34375,30395.578125
test_id_test_id_000008_39,test_id_000008,17,random,5,4,test_id_000008_t5_c4,little,little_1,1,0.9,0.86,16,177246.38,190970.25,210208.09375,216015.25,229314.59375,32,36.151292512336134,HI,216015.25,15665.78125,231681.03125,177246.375,38344.34375
test_id_test_id_000008_40,test_id_000008,17,random,5,5,test_id_000008_t5_c5,big,big_1,2,1.8,1.06,16,82254.74,88222.109375,102790.859375,106788.640625,116820.140625,32,36.151292512336134,HI,106788.640625,15665.78125,122454.421875,82254.7421875,28598.03125
test_id_test_id_000008_41,test_id_000008,17,random,5,6,test_id_000008_t5_c6,little,little_0,2,1.2,0.93,16,135978.0,149772.015625,166539.265625,171469.671875,183152.28125,32,36.151292512336134,HI,171469.671875,15665.78125,187135.453125,135978.0,33380.265625
test_id_test_id_000028_00,test_id_000028,2,source_like,0,0,test_id_000028_t0_c0,big,big_1,2,1.8,1.06,1,27038.959,37044.71875,49572.34375,53401.0,62268.140625,32,36.151292512336134,LO,53401.0,0.0,53401.0,27038.958984375,25223.421875
test_id_test_id_000028_01,test_id_000028,2,source_like,0,1,test_id_000028_t0_c1,little,little_1,2,1.2,0.93,1,67333.8,77395.25,91625.171875,95617.71875,105508.25,32,36.151292512336134,LO,95617.71875,0.0,95617.71875,67333.796875,28113.0
test_id_test_id_000028_02,test_id_000028,2,source_like,0,2,test_id_000028_t0_c2,big,big_0,3,2.2,1.15,1,23742.514,32658.484375,45125.640625,48990.359375,57842.625,32,36.151292512336134,LO,48990.359375,0.0,48990.359375,23742.513671875,25184.140625
test_id_test_id_000028_03,test_id_000028,2,source_like,0,3,test_id_000028_t0_c3,little,little_1,3,1.5,1.0,1,50391.758,65297.390625,79000.09375,82877.34375,92342.921875,32,36.151292512336134,LO,82877.34375,0.0,82877.34375,50391.7578125,27045.53125
test_id_test_id_000028_04,test_id_000028,2,source_like,0,4,test_id_000028_t0_c4,big,big_0,0,1.0,0.9,1,53916.734,64169.546875,77957.171875,81916.515625,91525.203125,32,36.151292512336134,LO,81916.515625,0.0,81916.515625,53916.734375,27355.65625
test_id_test_id_000028_05,test_id_000028,2,source_like,0,5,test_id_000028_t0_c5,little,little_1,0,0.6,0.8,1,131024.27,148595.078125,166128.578125,171383.3125,183759.71875,32,36.151292512336134,LO,171383.3125,0.0,171383.3125,131024.2734375,35164.640625
test_id_test_id_000028_06,test_id_000028,2,source_like,0,6,test_id_000028_t0_c6,big,big_0,1,1.4,0.98,1,40917.723,53496.609375,66738.25,70614.640625,79862.421875,32,36.151292512336134,LO,70614.640625,0.0,70614.640625,40917.72265625,26365.8125
test_id_test_id_000028_07,test_id_000028,59,sink_like,1,0,test_id_000028_t1_c0,little,little_1,2,1.2,0.93,58,350510.44,371181.25,402578.875,411410.75,430666.5,32,36.151292512336134,LO,411410.75,0.0,411410.75,350510.4375,59485.25
test_id_test_id_000028_08,test_id_000028,59,sink_like,1,1,test_id_000028_t1_c1,big,big_1,3,2.2,1.15,58,222945.66,237786.609375,259804.9375,266386.71875,281205.15625,32,36.151292512336134,LO,266386.71875,0.0,266386.71875,222945.65625,43418.546875
test_id_test_id_000028_09,test_id_000028,59,sink_like,1,2,test_id_000028_t1_c2,little,little_0,3,1.5,1.0,58,368660.47,359301.03125,389886.65625,398517.96875,417423.65625,32,36.151292512336134,LO,398517.96875,0.0,398517.96875,368660.46875,58122.625
test_id_test_id_000028_10,test_id_000028,59,sink_like,1,3,test_id_000028_t1_c3,big,big_1,0,1.0,0.9,58,416803.62,383210.09375,415622.875,424743.5625,444490.5625,32,36.151292512336134,LO,424743.5625,0.0,424743.5625,416803.625,61280.46875
test_id_test_id_000028_11,test_id_000028,59,sink_like,1,4,test_id_000028_t1_c4,little,little_0,0,0.6,0.8,58,838226.25,696598.75,754813.625,772545.25,802668.0,32,36.151292512336134,LO,772545.25,0.0,772545.25,838226.25,106069.25
test_id_test_id_000028_12,test_id_000028,59,sink_like,1,5,test_id_000028_t1_c5,big,big_0,1,1.4,0.98,58,256777.38,281483.0,306150.375,313288.40625,329275.65625,32,36.151292512336134,LO,313288.40625,0.0,313288.40625,256777.375,47792.65625
test_id_test_id_000028_13,test_id_000028,59,sink_like,1,6,test_id_000028_t1_c6,little,little_1,1,0.9,0.86,58,529181.4,501005.875,542991.0,555088.9375,578854.625,32,36.151292512336134,LO,555088.9375,0.0,555088.9375,529181.375,77848.75
test_id_test_id_000028_14,test_id_000028,33,middle,2,0,test_id_000028_t2_c0,big,big_0,3,2.2,1.15,32,118596.56,137917.390625,154173.5,158800.21875,170010.546875,32,36.151292512336134,LO,158800.21875,0.0,158800.21875,118596.5625,32093.15625
test_id_test_id_000028_15,test_id_000028,33,middle,2,1,test_id_000028_t2_c1,little,little_1,3,1.5,1.0,32,252601.58,242449.34375,264592.15625,271148.21875,285909.21875,32,36.151292512336134,LO,271148.21875,0.0,271148.21875,252601.578125,43459.875
test_id_test_id_000028_16,test_id_000028,33,middle,2,2,test_id_000028_t2_c2,big,big_0,0,1.0,0.9,32,239575.17,232096.65625,253645.25,260062.640625,274559.0625,32,36.151292512336134,LO,260062.640625,0.0,260062.640625,239575.171875,42462.40625
test_id_test_id_000028_17,test_id_000028,33,middle,2,3,test_id_000028_t2_c3,little,little_1,0,0.6,0.8,32,528200.44,464174.125,501936.4375,512596.6875,534335.3125,32,36.151292512336134,LO,512596.6875,0.0,512596.6875,528200.4375,70161.1875
test_id_test_id_000028_18,test_id_000028,33,middle,2,4,test_id_000028_t2_c4,big,big_0,1,1.4,0.98,32,195658.6,211634.21875,232059.765625,238221.3125,252190.703125,32,36.151292512336134,LO,238221.3125,0.0,238221.3125,195658.59375,40556.484375
test_id_test_id_000028_19,test_id_000028,33,middle,2,5,test_id_000028_t2_c5,little,little_1,1,0.9,0.86,32,348932.62,318985.96875,346117.0,353803.8125,370908.875,32,36.151292512336134,LO,353803.8125,0.0,353803.8125,348932.625,51922.90625
test_id_test_id_000028_20,test_id_000028,33,middle,2,6,test_id_000028_t2_c6,big,big_0,2,1.8,1.06,32,134338.89,157270.28125,174573.71875,179650.84375,191637.0625,32,36.151292512336134,LO,179650.84375,0.0,179650.84375,134338.890625,34366.78125
test_id_test_id_000028_21,test_id_000028,5,high_degree,3,0,test_id_000028_t3_c0,little,little_1,3,1.5,1.0,4,202953.7,224018.21875,245023.84375,251291.546875,265468.78125,32,36.151292512336134,LO,251291.546875,0.0,251291.546875,202953.703125,41450.5625
test_id_test_id_000028_22,test_id_000028,5,high_degree,3,1,test_id_000028_t3_c1,big,big_0,0,1.0,0.9,4,239920.45,227515.9375,248701.953125,255004.546875,269265.6875,32,36.151292512336134,LO,255004.546875,0.0,255004.546875,239920.453125,41749.75
test_id_test_id_000028_23,test_id_000028,5,high_degree,3,2,test_id_000028_t3_c2,little,little_1,0,0.6,0.8,4,332741.12,378452.96875,409688.0625,418426.65625,437470.0625,32,36.151292512336134,LO,418426.65625,0.0,418426.65625,332741.125,59017.09375
test_id_test_id_000028_24,test_id_000028,5,high_degree,3,3,test_id_000028_t3_c3,big,big_1,1,1.4,0.98,4,168963.83,186985.21875,205979.09375,211711.21875,224860.234375,32,36.151292512336134,LO,211711.21875,0.0,211711.21875,168963.828125,37875.015625
test_id_test_id_000028_25,test_id_000028,5,high_degree,3,4,test_id_000028_t3_c4,little,little_1,1,0.9,0.86,4,231543.4,252336.15625,274975.5,281605.59375,296551.21875,32,36.151292512336134,LO,281605.59375,0.0,281605.59375,231543.40625,44215.0625
test_id_test_id_000028_26,test_id_000028,5,high_degree,3,5,test_id_000028_t3_c5,big,big_1,2,1.8,1.06,4,161761.61,176720.9375,195075.90625,200559.15625,213259.65625,32,36.151292512336134,LO,200559.15625,0.0,200559.15625,161761.609375,36538.71875
test_id_test_id_000028_27,test_id_000028,5,high_degree,3,6,test_id_000028_t3_c6,little,little_0,2,1.2,0.93,4,231348.98,241180.78125,263217.34375,269730.875,284417.59375,32,36.151292512336134,LO,269730.875,0.0,269730.875,231348.984375,43236.8125
test_id_test_id_000028_28,test_id_000028,51,communication_heavy,4,0,test_id_000028_t4_c0,big,big_0,0,1.0,0.9,50,559509.44,494694.25,536537.25,548607.25,572468.625,32,36.151292512336134,LO,548607.25,0.0,548607.25,559509.4375,77774.375
test_id_test_id_000028_29,test_id_000028,51,communication_heavy,4,1,test_id_000028_t4_c1,little,little_1,0,0.6,0.8,50,960533.06,746015.25,808944.75,827923.4375,860594.0625,32,36.151292512336134,LO,827923.4375,0.0,827923.4375,960533.0625,114578.8125
test_id_test_id_000028_30,test_id_000028,51,communication_heavy,4,2,test_id_000028_t4_c2,big,big_0,1,1.4,0.98,50,353634.0,365208.3125,396196.625,404912.5,423979.6875,32,36.151292512336134,LO,404912.5,0.0,404912.5,353634.0,58771.375
test_id_test_id_000028_31,test_id_000028,51,communication_heavy,4,3,test_id_000028_t4_c3,little,little_0,1,0.9,0.86,50,669014.3,560955.25,607738.4375,621463.9375,646988.875,32,36.151292512336134,LO,621463.9375,0.0,621463.9375,669014.3125,86033.625
test_id_test_id_000028_32,test_id_000028,51,communication_heavy,4,4,test_id_000028_t4_c4,big,big_1,2,1.8,1.06,50,386634.34,354616.28125,384866.09375,393399.21875,412143.5625,32,36.151292512336134,LO,393399.21875,0.0,393399.21875,386634.34375,57527.28125
test_id_test_id_000028_33,test_id_000028,51,communication_heavy,4,5,test_id_000028_t4_c5,little,little_0,2,1.2,0.93,50,505799.53,447951.25,485807.75,496568.75,518768.3125,32,36.151292512336134,LO,496568.75,0.0,496568.75,505799.53125,70817.0625
test_id_test_id_000028_34,test_id_000028,51,communication_heavy,4,6,test_id_000028_t4_c6,big,big_0,3,2.2,1.15,50,297372.4,304823.1875,331194.4375,338737.9375,355589.03125,32,36.151292512336134,LO,338737.9375,0.0,338737.9375,297372.40625,50765.84375
test_id_test_id_000028_35,test_id_000028,4,random,5,0,test_id_000028_t5_c0,little,little_0,0,0.6,0.8,3,380343.8,334952.625,363093.46875,370880.9375,388442.3125,32,36.151292512336134,LO,370880.9375,0.0,370880.9375,380343.8125,53489.6875
test_id_test_id_000028_36,test_id_000028,4,random,5,1,test_id_000028_t5_c1,big,big_0,1,1.4,0.98,3,125351.14,143477.8125,159917.171875,164659.40625,176041.625,32,36.151292512336134,LO,164659.40625,0.0,164659.40625,125351.140625,32563.8125
test_id_test_id_000028_37,test_id_000028,4,random,5,2,test_id_000028_t5_c2,little,little_0,1,0.9,0.86,3,270288.12,237096.15625,258729.53125,265074.84375,279456.25,32,36.151292512336134,LO,265074.84375,0.0,265074.84375,270288.125,42360.09375
test_id_test_id_000028_38,test_id_000028,4,random,5,3,test_id_000028_t5_c3,big,big_1,2,1.8,1.06,3,112127.31,124347.125,139955.046875,144294.46875,155017.078125,32,36.151292512336134,LO,144294.46875,0.0,144294.46875,112127.3125,30669.953125
test_id_test_id_000028_39,test_id_000028,4,random,5,4,test_id_000028_t5_c4,little,little_0,2,1.2,0.93,3,182142.36,186313.109375,205210.53125,210933.609375,224039.78125,32,36.151292512336134,LO,210933.609375,0.0,210933.609375,182142.359375,37726.671875
test_id_test_id_000028_40,test_id_000028,4,random,5,5,test_id_000028_t5_c5,big,big_1,3,2.2,1.15,3,73315.336,78850.375,92974.0625,96880.59375,106636.4375,32,36.151292512336134,LO,96880.59375,0.0,96880.59375,73315.3359375,27786.0625
test_id_test_id_000028_41,test_id_000028,4,random,5,6,test_id_000028_t5_c6,little,little_0,3,1.5,1.0,3,140200.61,154979.125,172031.5625,177038.5,188863.3125,32,36.151292512336134,LO,177038.5,0.0,177038.5,140200.609375,33884.1875
test_id_test_id_000099_00,test_id_000099,1,source_like,0,0,test_id_000099_t0_c0,little,little_0,0,0.6,0.8,0,133284.88,137380.75,154022.171875,158936.46875,170651.53125,32,36.151292512336134,HI,158936.46875,15665.78125,174602.25,133284.875,33270.78125
test_id_test_id_000099_01,test_id_000099,1,source_like,0,1,test_id_000099_t0_c1,big,big_1,1,1.4,0.98,0,50333.73,54449.53125,67723.71875,71591.046875,80836.703125,32,36.151292512336134,HI,71591.046875,15665.78125,87256.828125,50333.73046875,26387.171875
test_id_test_id_000099_02,test_id_000099,1,source_like,0,2,test_id_000099_t0_c2,little,little_0,1,0.9,0.86,0,90471.35,95298.59375,110012.078125,114175.703125,124535.953125,32,36.151292512336134,HI,114175.703125,15665.78125,129841.484375,90471.3515625,29237.359375
test_id_test_id_000099_03,test_id_000099,1,source_like,0,3,test_id_000099_t0_c3,big,big_0,2,1.8,1.06,0,39719.402,41263.703125,53940.4375,57784.5625,66762.71875,32,36.151292512336134,HI,57784.5625,15665.78125,73450.34375,39719.40234375,25499.015625
test_id_test_id_000099_04,test_id_000099,1,source_like,0,4,test_id_000099_t0_c4,little,little_0,2,1.2,0.93,0,72783.18,75918.9375,90097.546875,94082.96875,103938.421875,32,36.151292512336134,HI,94082.96875,15665.78125,109748.75,72783.1796875,28019.484375
test_id_test_id_000099_05,test_id_000099,1,source_like,0,5,test_id_000099_t0_c5,big,big_0,3,2.2,1.15,0,26612.852,31693.734375,44131.734375,47994.671875,56826.1875,32,36.151292512336134,HI,47994.671875,15665.78125,63660.453125,26612.8515625,25132.453125
test_id_test_id_000099_06,test_id_000099,1,source_like,0,6,test_id_000099_t0_c6,little,little_0,3,1.5,1.0,0,61860.625,65992.046875,79768.3125,83656.25,93151.078125,32,36.151292512336134,HI,83656.25,15665.78125,99322.03125,61860.625,27159.03125
test_id_test_id_000099_07,test_id_000099,7,sink_like,1,0,test_id_000099_t1_c0,big,big_1,1,1.4,0.98,6,183482.77,198113.953125,217844.09375,223827.03125,237456.875,32,36.151292512336134,HI,223827.03125,15665.78125,239492.8125,183482.765625,39342.921875
test_id_test_id_000099_08,test_id_000099,7,sink_like,1,1,test_id_000099_t1_c1,little,little_0,1,0.9,0.86,6,322420.88,301806.3125,327678.34375,335044.78125,351519.8125,32,36.151292512336134,HI,335044.78125,15665.78125,350710.5625,322420.875,49713.5
test_id_test_id_000099_09,test_id_000099,7,sink_like,1,2,test_id_000099_t1_c2,big,big_1,2,1.8,1.06,6,126874.97,148453.78125,165271.4375,170156.40625,181804.125,32,36.151292512336134,HI,170156.40625,15665.78125,185822.1875,126874.96875,33350.34375
test_id_test_id_000099_10,test_id_000099,7,sink_like,1,3,test_id_000099_t1_c3,little,little_0,2,1.2,0.93,6,239830.88,241148.015625,263234.46875,269777.71875,284524.5,32,36.151292512336134,HI,269777.71875,15665.78125,285443.5,239830.875,43376.484375
test_id_test_id_000099_11,test_id_000099,7,sink_like,1,4,test_id_000099_t1_c4,big,big_1,3,2.2,1.15,6,137230.58,157069.53125,174393.078125,179456.53125,191432.625,32,36.151292512336134,HI,179456.53125,15665.78125,195122.3125,137230.578125,34363.09375
test_id_test_id_000099_12,test_id_000099,7,sink_like,1,5,test_id_000099_t1_c5,little,little_0,3,1.5,1.0,6,221797.98,225784.296875,246992.34375,253343.390625,267685.5,32,36.151292512336134,HI,253343.390625,15665.78125,269009.171875,221797.984375,41901.203125
test_id_test_id_000099_13,test_id_000099,7,sink_like,1,6,test_id_000099_t1_c6,big,big_1,0,1.0,0.9,6,218022.64,216683.6875,237480.546875,243769.109375,257998.28125,32,36.151292512336134,HI,243769.109375,15665.78125,259434.890625,218022.640625,41314.59375
test_id_test_id_000099_14,test_id_000099,103,middle,2,0,test_id_000099_t2_c0,little,little_1,1,0.9,0.86,102,197923.11,199003.421875,218641.0,224559.53125,238068.375,32,36.151292512336134,HI,224559.53125,15665.78125,240225.3125,197923.109375,39064.953125
test_id_test_id_000099_15,test_id_000099,103,middle,2,1,test_id_000099_t2_c1,big,big_1,2,1.8,1.06,102,88012.87,99425.5,114294.359375,118375.265625,128634.984375,32,36.151292512336134,HI,118375.265625,15665.78125,134041.046875,88012.8671875,29209.484375
test_id_test_id_000099_16,test_id_000099,103,middle,2,2,test_id_000099_t2_c2,little,little_1,2,1.2,0.93,102,162176.4,172441.03125,190459.328125,195848.25,208353.9375,32,36.151292512336134,HI,195848.25,15665.78125,211514.03125,162176.40625,35912.90625
test_id_test_id_000099_17,test_id_000099,103,middle,2,3,test_id_000099_t2_c3,big,big_0,3,2.2,1.15,102,80361.83,82448.578125,96803.734375,100762.9375,110660.796875,32,36.151292512336134,HI,100762.9375,15665.78125,116428.71875,80361.828125,28212.21875
test_id_test_id_000099_18,test_id_000099,103,middle,2,4,test_id_000099_t2_c4,little,little_1,3,1.5,1.0,102,120396.02,134039.65625,149981.1875,154530.1875,165571.484375,32,36.151292512336134,HI,154530.1875,15665.78125,170195.96875,120396.0234375,31531.828125
