sample_id,graph_id,target_node,target_role,target_index,context_index,context_id,core_type,core_id,dvfs_level,frequency_ghz,voltage_v,local_target_node_index,y_exec_us_raw,Q50_pred_us,Q90_pred_us,Q95_pred_us,Q99_pred_us,scenario_active_core_count,active_core_count_zscore,criticality,Qhat_base_us,q_conf_us,C_e_us,y_exec_us_original_context_NOT_GROUND_TRUTH_for_this_scenario,uncertainty_spread_us
test_id_test_id_000008_10,test_id_000008,65,sink_like,1,3,test_id_000008_t1_c3,big,big_0,3,2.2,1.15,64,137987.05,148682.5,165255.359375,170031.875,181461.75,4,1.8334926572250265,HI,170031.875,15665.78125,185697.65625,137987.046875,32779.25
test_id_test_id_000008_11,test_id_000008,65,sink_like,1,4,test_id_000008_t1_c4,little,little_1,3,1.5,1.0,64,308756.97,331597.09375,359999.75,368067.71875,385911.46875,4,1.8334926572250265,HI,368067.71875,15665.78125,383733.5,308756.96875,54314.375
test_id_test_id_000008_12,test_id_000008,65,sink_like,1,5,test_id_000008_t1_c5,big,big_1,0,1.0,0.9,64,302246.25,312126.0625,338932.4375,346559.5,363590.25,4,1.8334926572250265,HI,346559.5,15665.78125,362225.28125,302246.25,51464.1875
test_id_test_id_000008_13,test_id_000008,65,sink_like,1,6,test_id_000008_t1_c6,little,little_0,0,0.6,0.8,64,591964.4,605512.75,653919.625,668245.125,693399.625,4,1.8334926572250265,HI,668245.125,15665.78125,683910.90625,591964.375,87886.875
test_id_test_id_000008_14,test_id_000008,66,middle,2,0,test_id_000008_t2_c0,big,big_1,2,1.8,1.06,65,223297.97,227421.234375,248641.4375,254954.171875,269243.28125,4,1.8334926572250265,HI,254954.171875,15665.78125,270619.953125,223297.96875,41822.046875
test_id_test_id_000008_15,test_id_000008,66,middle,2,1,test_id_000008_t2_c1,little,little_0,2,1.2,0.93,65,430506.66,426757.46875,463242.3125,473645.4375,495413.65625,4,1.8334926572250265,HI,473645.4375,15665.78125,489311.21875,430506.65625,68656.1875
test_id_test_id_000008_16,test_id_000008,66,middle,2,2,test_id_000008_t2_c2,big,big_1,3,2.2,1.15,65,171414.8,182369.59375,200950.421875,206484.71875,219287.5,4,1.8334926572250265,HI,206484.71875,15665.78125,222150.5,171414.796875,36917.90625
test_id_test_id_000008_17,test_id_000008,66,middle,2,3,test_id_000008_t2_c3,little,little_0,3,1.5,1.0,65,265097.97,265043.21875,288544.5625,295390.25,310780.15625,4,1.8334926572250265,HI,295390.25,15665.78125,311056.03125,265097.96875,45736.9375
test_id_test_id_000008_18,test_id_000008,66,middle,2,4,test_id_000008_t2_c4,big,big_1,0,1.0,0.9,65,354123.5,351915.375,381839.6875,390292.09375,408882.75,4,1.8334926572250265,HI,390292.09375,15665.78125,405957.875,354123.5,56967.375
test_id_test_id_000008_19,test_id_000008,66,middle,2,5,test_id_000008_t2_c5,little,little_1,0,0.6,0.8,65,592268.2,592000.5,638960.25,652734.25,677316.8125,4,1.8334926572250265,HI,652734.25,15665.78125,668400.03125,592268.1875,85316.3125
test_id_test_id_000008_20,test_id_000008,66,middle,2,6,test_id_000008_t2_c6,big,big_1,1,1.4,0.98,65,282639.0,277909.1875,302286.71875,309340.03125,325161.5625,4,1.8334926572250265,HI,309340.03125,15665.78125,325005.8125,282639.0,47252.375
test_id_test_id_000008_21,test_id_000008,23,high_degree,3,0,test_id_000008_t3_c0,little,little_0,2,1.2,0.93,22,209186.8,213181.796875,233407.984375,239407.90625,253089.40625,4,1.8334926572250265,HI,239407.90625,15665.78125,255073.6875,209186.796875,39907.609375
test_id_test_id_000008_22,test_id_000008,23,high_degree,3,1,test_id_000008_t3_c1,big,big_1,3,2.2,1.15,22,119814.84,118016.09375,133219.953125,137433.75,147916.28125,4,1.8334926572250265,HI,137433.75,15665.78125,153099.53125,119814.84375,29900.1875
test_id_test_id_000008_23,test_id_000008,23,high_degree,3,2,test_id_000008_t3_c2,little,little_0,3,1.5,1.0,22,219821.97,216651.171875,237047.984375,243084.125,256833.78125,4,1.8334926572250265,HI,243084.125,15665.78125,258749.90625,219821.96875,40182.609375
test_id_test_id_000008_24,test_id_000008,23,high_degree,3,3,test_id_000008_t3_c3,big,big_1,0,1.0,0.9,22,282324.5,287378.59375,312352.375,319509.53125,335581.09375,4,1.8334926572250265,HI,319509.53125,15665.78125,335175.3125,282324.5,48202.5
test_id_test_id_000008_25,test_id_000008,23,high_degree,3,4,test_id_000008_t3_c4,little,little_1,0,0.6,0.8,22,466692.97,471179.625,508773.125,519329.6875,540663.875,4,1.8334926572250265,HI,519329.6875,15665.78125,534995.46875,466692.96875,69484.25
test_id_test_id_000008_26,test_id_000008,23,high_degree,3,5,test_id_000008_t3_c5,big,big_1,1,1.4,0.98,22,161772.53,158280.078125,175337.96875,180307.1875,192072.96875,4,1.8334926572250265,HI,180307.1875,15665.78125,195972.96875,161772.53125,33792.890625
test_id_test_id_000008_27,test_id_000008,23,high_degree,3,6,test_id_000008_t3_c6,little,little_1,1,0.9,0.86,22,362704.0,345029.4375,374367.65625,382661.375,400946.21875,4,1.8334926572250265,HI,382661.375,15665.78125,398327.15625,362704.0,55916.78125
test_id_test_id_000008_28,test_id_000008,79,communication_heavy,4,0,test_id_000008_t4_c0,big,big_1,3,2.2,1.15,78,245524.11,253003.625,275753.40625,282426.5,297458.0625,4,1.8334926572250265,HI,282426.5,15665.78125,298092.28125,245524.109375,44454.4375
test_id_test_id_000008_29,test_id_000008,79,communication_heavy,4,1,test_id_000008_t4_c1,little,little_1,3,1.5,1.0,78,469560.47,450588.03125,489192.4375,500256.9375,522976.25,4,1.8334926572250265,HI,500256.9375,15665.78125,515922.71875,469560.46875,72388.21875
test_id_test_id_000008_30,test_id_000008,79,communication_heavy,4,2,test_id_000008_t4_c2,big,big_1,0,1.0,0.9,78,498484.72,493973.5,535810.625,547904.875,571777.6875,4,1.8334926572250265,HI,547904.875,15665.78125,563570.65625,498484.71875,77804.1875
test_id_test_id_000008_31,test_id_000008,79,communication_heavy,4,3,test_id_000008_t4_c3,little,little_0,0,0.6,0.8,78,836958.8,772225.75,836847.75,856307.625,889945.6875,4,1.8334926572250265,HI,856307.625,15665.78125,871973.40625,836958.8125,117719.9375
test_id_test_id_000008_32,test_id_000008,79,communication_heavy,4,4,test_id_000008_t4_c4,big,big_0,1,1.4,0.98,78,500006.78,467954.4375,507961.78125,519474.25,542751.5,4,1.8334926572250265,HI,519474.25,15665.78125,535140.03125,500006.78125,74797.0625
test_id_test_id_000008_33,test_id_000008,79,communication_heavy,4,5,test_id_000008_t4_c5,little,little_1,1,0.9,0.86,78,751929.5,698357.875,759102.75,777534.8125,809645.1875,4,1.8334926572250265,HI,777534.8125,15665.78125,793200.59375,751929.5,111287.3125
test_id_test_id_000008_34,test_id_000008,79,communication_heavy,4,6,test_id_000008_t4_c6,big,big_1,2,1.8,1.06,78,375351.1,342732.84375,371933.21875,380192.71875,398429.9375,4,1.8334926572250265,HI,380192.71875,15665.78125,395858.5,375351.09375,55697.09375
test_id_test_id_000008_35,test_id_000008,17,random,5,0,test_id_000008_t5_c0,little,little_0,3,1.5,1.0,16,103270.19,104969.125,119897.234375,124000.359375,134304.15625,4,1.8334926572250265,HI,124000.359375,15665.78125,139666.140625,103270.1875,29335.03125
test_id_test_id_000008_36,test_id_000008,17,random,5,1,test_id_000008_t5_c1,big,big_0,0,1.0,0.9,16,123728.664,136897.546875,153223.859375,157948.90625,169355.328125,4,1.8334926572250265,HI,157948.90625,15665.78125,173614.6875,123728.6640625,32457.78125
test_id_test_id_000008_37,test_id_000008,17,random,5,2,test_id_000008_t5_c2,little,little_0,0,0.6,0.8,16,274085.12,273872.96875,298813.9375,306037.875,322552.6875,4,1.8334926572250265,HI,306037.875,15665.78125,321703.65625,274085.125,48679.71875
test_id_test_id_000008_38,test_id_000008,17,random,5,3,test_id_000008_t5_c3,big,big_0,1,1.4,0.98,16,106979.34,113641.1875,128974.28125,133213.015625,143786.125,4,1.8334926572250265,HI,133213.015625,15665.78125,148878.796875,106979.34375,30144.9375
test_id_test_id_000008_39,test_id_000008,17,random,5,4,test_id_000008_t5_c4,little,little_1,1,0.9,0.86,16,177246.38,187836.6875,206910.875,212640.0,225830.78125,4,1.8334926572250265,HI,212640.0,15665.78125,228305.78125,177246.375,37994.09375
test_id_test_id_000008_40,test_id_000008,17,random,5,5,test_id_000008_t5_c5,big,big_1,2,1.8,1.06,16,82254.74,80485.984375,94719.40625,98637.75,108433.640625,4,1.8334926572250265,HI,98637.75,15665.78125,114303.53125,82254.7421875,27947.65625
test_id_test_id_000008_41,test_id_000008,17,random,5,6,test_id_000008_t5_c6,little,little_0,2,1.2,0.93,16,135978.0,135865.8125,151951.78125,156552.25,167702.1875,4,1.8334926572250265,HI,156552.25,15665.78125,172218.03125,135978.0,31836.375
test_id_test_id_000028_00,test_id_000028,2,source_like,0,0,test_id_000028_t0_c0,big,big_1,2,1.8,1.06,1,27038.959,31284.171875,43699.453125,47516.125,56211.53125,4,1.8334926572250265,LO,47516.125,0.0,47516.125,27038.958984375,24927.359375
test_id_test_id_000028_01,test_id_000028,2,source_like,0,1,test_id_000028_t0_c1,little,little_1,2,1.2,0.93,1,67333.8,69722.09375,83798.375,87773.109375,97512.0625,4,1.8334926572250265,LO,87773.109375,0.0,87773.109375,67333.796875,27789.96875
test_id_test_id_000028_02,test_id_000028,2,source_like,0,2,test_id_000028_t0_c2,big,big_0,3,2.2,1.15,1,23742.514,28584.5,40988.828125,44843.1875,53558.609375,4,1.8334926572250265,LO,44843.1875,0.0,44843.1875,23742.513671875,24974.109375
test_id_test_id_000028_03,test_id_000028,2,source_like,0,3,test_id_000028_t0_c3,little,little_1,3,1.5,1.0,1,50391.758,53316.734375,66507.609375,70335.390625,79486.078125,4,1.8334926572250265,LO,70335.390625,0.0,70335.390625,50391.7578125,26169.34375
test_id_test_id_000028_04,test_id_000028,2,source_like,0,4,test_id_000028_t0_c4,big,big_0,0,1.0,0.9,1,53916.734,54945.515625,68332.578125,72243.28125,81589.578125,4,1.8334926572250265,LO,72243.28125,0.0,72243.28125,53916.734375,26644.0625
test_id_test_id_000028_05,test_id_000028,2,source_like,0,5,test_id_000028_t0_c5,little,little_1,0,0.6,0.8,1,131024.27,133908.984375,150888.0625,155971.09375,168121.15625,4,1.8334926572250265,LO,155971.09375,0.0,155971.09375,131024.2734375,34212.171875
test_id_test_id_000028_06,test_id_000028,2,source_like,0,6,test_id_000028_t0_c6,big,big_0,1,1.4,0.98,1,40917.723,42825.28125,55693.6875,59581.5,68649.40625,4,1.8334926572250265,LO,59581.5,0.0,59581.5,40917.72265625,25824.125
test_id_test_id_000028_07,test_id_000028,59,sink_like,1,0,test_id_000028_t1_c0,little,little_1,2,1.2,0.93,58,350510.44,354724.28125,384906.125,393436.3125,412156.4375,4,1.8334926572250265,LO,393436.3125,0.0,393436.3125,350510.4375,57432.15625
test_id_test_id_000028_08,test_id_000028,59,sink_like,1,1,test_id_000028_t1_c1,big,big_1,3,2.2,1.15,58,222945.66,232735.140625,254305.40625,260711.125,275200.25,4,1.8334926572250265,LO,260711.125,0.0,260711.125,222945.65625,42465.109375
test_id_test_id_000028_09,test_id_000028,59,sink_like,1,2,test_id_000028_t1_c2,little,little_0,3,1.5,1.0,58,368660.47,379093.40625,411427.375,420575.4375,440375.46875,4,1.8334926572250265,LO,420575.4375,0.0,420575.4375,368660.46875,61282.0625
test_id_test_id_000028_10,test_id_000028,59,sink_like,1,3,test_id_000028_t1_c3,big,big_1,0,1.0,0.9,58,416803.62,397746.03125,431557.09375,441120.0,461603.375,4,1.8334926572250265,LO,441120.0,0.0,441120.0,416803.625,63857.34375
test_id_test_id_000028_11,test_id_000028,59,sink_like,1,4,test_id_000028_t1_c4,little,little_0,0,0.6,0.8,58,838226.25,850877.9375,926010.5625,947317.25,988867.375,4,1.8334926572250265,LO,947317.25,0.0,947317.25,838226.25,137989.4375
test_id_test_id_000028_12,test_id_000028,59,sink_like,1,5,test_id_000028_t1_c5,big,big_0,1,1.4,0.98,58,256777.38,271651.03125,295572.1875,302498.28125,318076.875,4,1.8334926572250265,LO,302498.28125,0.0,302498.28125,256777.375,46425.84375
test_id_test_id_000028_13,test_id_000028,59,sink_like,1,6,test_id_000028_t1_c6,little,little_1,1,0.9,0.86,58,529181.4,535354.125,580511.375,593708.625,618792.625,4,1.8334926572250265,LO,593708.625,0.0,593708.625,529181.375,83438.5
test_id_test_id_000028_14,test_id_000028,33,middle,2,0,test_id_000028_t2_c0,big,big_0,3,2.2,1.15,32,118596.56,122548.734375,137938.1875,142225.65625,152832.359375,4,1.8334926572250265,LO,142225.65625,0.0,142225.65625,118596.5625,30283.625
test_id_test_id_000028_15,test_id_000028,33,middle,2,1,test_id_000028_t2_c1,little,little_1,3,1.5,1.0,32,252601.58,246307.46875,268541.6875,275060.84375,289768.84375,4,1.8334926572250265,LO,275060.84375,0.0,275060.84375,252601.578125,43461.375
test_id_test_id_000028_16,test_id_000028,33,middle,2,2,test_id_000028_t2_c2,big,big_0,0,1.0,0.9,32,239575.17,242303.78125,264342.125,270813.1875,285450.625,4,1.8334926572250265,LO,270813.1875,0.0,270813.1875,239575.171875,43146.84375
test_id_test_id_000028_17,test_id_000028,33,middle,2,3,test_id_000028_t2_c3,little,little_1,0,0.6,0.8,32,528200.44,524739.375,566193.875,578015.125,600588.625,4,1.8334926572250265,LO,578015.125,0.0,578015.125,528200.4375,75849.25
test_id_test_id_000028_18,test_id_000028,33,middle,2,4,test_id_000028_t2_c4,big,big_0,1,1.4,0.98,32,195658.6,205091.34375,224868.875,230754.46875,244206.0,4,1.8334926572250265,LO,230754.46875,0.0,230754.46875,195658.59375,39114.65625
test_id_test_id_000028_19,test_id_000028,33,middle,2,5,test_id_000028_t2_c5,little,little_1,1,0.9,0.86,32,348932.62,339661.5625,368465.03125,376601.84375,394593.3125,4,1.8334926572250265,LO,376601.84375,0.0,376601.84375,348932.625,54931.75
test_id_test_id_000028_20,test_id_000028,33,middle,2,6,test_id_000028_t2_c6,big,big_0,2,1.8,1.06,32,134338.89,134001.140625,149843.703125,154327.34375,165256.75,4,1.8334926572250265,LO,154327.34375,0.0,154327.34375,134338.890625,31255.609375
test_id_test_id_000028_21,test_id_000028,5,high_degree,3,0,test_id_000028_t3_c0,little,little_1,3,1.5,1.0,4,202953.7,220802.265625,241382.21875,247446.859375,261256.921875,4,1.8334926572250265,LO,247446.859375,0.0,247446.859375,202953.703125,40454.65625
test_id_test_id_000028_22,test_id_000028,5,high_degree,3,1,test_id_000028_t3_c1,big,big_0,0,1.0,0.9,4,239920.45,239116.03125,260872.90625,267240.4375,281678.59375,4,1.8334926572250265,LO,267240.4375,0.0,267240.4375,239920.453125,42562.5625
test_id_test_id_000028_23,test_id_000028,5,high_degree,3,2,test_id_000028_t3_c2,little,little_1,0,0.6,0.8,4,332741.12,374561.75,405477.5,414056.96875,432900.375,4,1.8334926572250265,LO,414056.96875,0.0,414056.96875,332741.125,58338.625
test_id_test_id_000028_24,test_id_000028,5,high_degree,3,3,test_id_000028_t3_c3,big,big_1,1,1.4,0.98,4,168963.83,168231.96875,185841.40625,191017.078125,203150.015625,4,1.8334926572250265,LO,191017.078125,0.0,191017.078125,168963.828125,34918.046875
test_id_test_id_000028_25,test_id_000028,5,high_degree,3,4,test_id_000028_t3_c4,little,little_1,1,0.9,0.86,4,231543.4,255553.796875,278381.71875,285013.1875,300016.96875,4,1.8334926572250265,LO,285013.1875,0.0,285013.1875,231543.40625,44463.171875
test_id_test_id_000028_26,test_id_000028,5,high_degree,3,5,test_id_000028_t3_c5,big,big_1,2,1.8,1.06,4,161761.61,163612.875,181010.65625,186102.375,198090.5,4,1.8334926572250265,LO,186102.375,0.0,186102.375,161761.609375,34477.625
test_id_test_id_000028_27,test_id_000028,5,high_degree,3,6,test_id_000028_t3_c6,little,little_0,2,1.2,0.93,4,231348.98,240005.828125,261799.65625,268177.65625,282629.84375,4,1.8334926572250265,LO,268177.65625,0.0,268177.65625,231348.984375,42624.015625
test_id_test_id_000028_28,test_id_000028,51,communication_heavy,4,0,test_id_000028_t4_c0,big,big_0,0,1.0,0.9,50,559509.44,561429.625,608899.6875,622928.625,648928.3125,4,1.8334926572250265,LO,622928.625,0.0,622928.625,559509.4375,87498.6875
test_id_test_id_000028_29,test_id_000028,51,communication_heavy,4,1,test_id_000028_t4_c1,little,little_1,0,0.6,0.8,50,960533.06,979571.0,1073186.625,1096673.5,1157551.375,4,1.8334926572250265,LO,1096673.5,0.0,1096673.5,960533.0625,177980.375
test_id_test_id_000028_30,test_id_000028,51,communication_heavy,4,2,test_id_000028_t4_c2,big,big_0,1,1.4,0.98,50,353634.0,378269.71875,410371.40625,419417.25,439051.65625,4,1.8334926572250265,LO,419417.25,0.0,419417.25,353634.0,60781.9375
test_id_test_id_000028_31,test_id_000028,51,communication_heavy,4,3,test_id_000028_t4_c3,little,little_0,1,0.9,0.86,50,669014.3,669996.375,727353.625,744719.125,774952.625,4,1.8334926572250265,LO,744719.125,0.0,744719.125,669014.3125,104956.25
test_id_test_id_000028_32,test_id_000028,51,communication_heavy,4,4,test_id_000028_t4_c4,big,big_1,2,1.8,1.06,50,386634.34,382554.8125,415142.8125,424350.375,444264.3125,4,1.8334926572250265,LO,424350.375,0.0,424350.375,386634.34375,61709.5
test_id_test_id_000028_33,test_id_000028,51,communication_heavy,4,5,test_id_000028_t4_c5,little,little_0,2,1.2,0.93,50,505799.53,485479.5625,526881.75,538838.625,562667.4375,4,1.8334926572250265,LO,538838.625,0.0,538838.625,505799.53125,77187.875
test_id_test_id_000028_34,test_id_000028,51,communication_heavy,4,6,test_id_000028_t4_c6,big,big_0,3,2.2,1.15,50,297372.4,313130.46875,340040.4375,347716.5,364824.8125,4,1.8334926572250265,LO,347716.5,0.0,347716.5,297372.40625,51694.34375
test_id_test_id_000028_35,test_id_000028,4,random,5,0,test_id_000028_t5_c0,little,little_0,0,0.6,0.8,3,380343.8,368169.4375,398072.6875,406221.5625,424346.25,4,1.8334926572250265,LO,406221.5625,0.0,406221.5625,380343.8125,56176.8125
test_id_test_id_000028_36,test_id_000028,4,random,5,1,test_id_000028_t5_c1,big,big_0,1,1.4,0.98,3,125351.14,127611.15625,143307.28125,147708.890625,158528.375,4,1.8334926572250265,LO,147708.890625,0.0,147708.890625,125351.140625,30917.21875
test_id_test_id_000028_37,test_id_000028,4,random,5,2,test_id_000028_t5_c2,little,little_0,1,0.9,0.86,3,270288.12,257811.296875,280738.59375,287382.53125,302405.0625,4,1.8334926572250265,LO,287382.53125,0.0,287382.53125,270288.125,44593.765625
test_id_test_id_000028_38,test_id_000028,4,random,5,3,test_id_000028_t5_c3,big,big_1,2,1.8,1.06,3,112127.31,111754.8125,126906.8125,131055.875,141455.875,4,1.8334926572250265,LO,131055.875,0.0,131055.875,112127.3125,29701.0625
test_id_test_id_000028_39,test_id_000028,4,random,5,4,test_id_000028_t5_c4,little,little_0,2,1.2,0.93,3,182142.36,176004.578125,194156.21875,199567.125,212119.53125,4,1.8334926572250265,LO,199567.125,0.0,199567.125,182142.359375,36114.953125
test_id_test_id_000028_40,test_id_000028,4,random,5,5,test_id_000028_t5_c5,big,big_1,3,2.2,1.15,3,73315.336,70568.546875,84318.140625,88143.0,97622.640625,4,1.8334926572250265,LO,88143.0,0.0,88143.0,73315.3359375,27054.09375
test_id_test_id_000028_41,test_id_000028,4,random,5,6,test_id_000028_t5_c6,little,little_0,3,1.5,1.0,3,140200.61,135973.125,151961.28125,156504.3125,167539.234375,4,1.8334926572250265,LO,156504.3125,0.0,156504.3125,140200.609375,31566.109375
test_id_test_id_000099_00,test_id_000099,1,source_like,0,0,test_id_000099_t0_c0,little,little_0,0,0.6,0.8,0,133284.88,123268.171875,139451.21875,144187.84375,155668.375,4,1.8334926572250265,HI,144187.84375,15665.78125,159853.625,133284.875,32400.203125
test_id_test_id_000099_01,test_id_000099,1,source_like,0,1,test_id_000099_t0_c1,big,big_1,1,1.4,0.98,0,50333.73,43838.109375,56715.28125,60586.71875,69643.28125,4,1.8334926572250265,HI,60586.71875,15665.78125,76252.5,50333.73046875,25805.171875
test_id_test_id_000099_02,test_id_000099,1,source_like,0,2,test_id_000099_t0_c2,little,little_0,1,0.9,0.86,0,90471.35,86192.546875,100905.890625,105021.171875,115270.59375,4,1.8334926572250265,HI,105021.171875,15665.78125,120686.953125,90471.3515625,29078.046875
test_id_test_id_000099_03,test_id_000099,1,source_like,0,3,test_id_000099_t0_c3,big,big_0,2,1.8,1.06,0,39719.402,32116.546875,44628.53125,48509.953125,57359.890625,4,1.8334926572250265,HI,48509.953125,15665.78125,64175.734375,39719.40234375,25243.34375
test_id_test_id_000099_04,test_id_000099,1,source_like,0,4,test_id_000099_t0_c4,little,little_0,2,1.2,0.93,0,72783.18,67355.34375,81321.078125,85278.140625,94940.515625,4,1.8334926572250265,HI,85278.140625,15665.78125,100943.921875,72783.1796875,27585.171875
test_id_test_id_000099_05,test_id_000099,1,source_like,0,5,test_id_000099_t0_c5,big,big_0,3,2.2,1.15,0,26612.852,28190.15625,40563.609375,44405.140625,53090.015625,4,1.8334926572250265,HI,44405.140625,15665.78125,60070.921875,26612.8515625,24899.859375
test_id_test_id_000099_06,test_id_000099,1,source_like,0,6,test_id_000099_t0_c6,little,little_0,3,1.5,1.0,0,61860.625,54951.28125,68276.578125,72137.34375,81376.59375,4,1.8334926572250265,HI,72137.34375,15665.78125,87803.125,61860.625,26425.3125
test_id_test_id_000099_07,test_id_000099,7,sink_like,1,0,test_id_000099_t1_c0,big,big_1,1,1.4,0.98,6,183482.77,179707.015625,198034.546875,203466.15625,216072.859375,4,1.8334926572250265,HI,203466.15625,15665.78125,219131.9375,183482.765625,36365.84375
test_id_test_id_000099_08,test_id_000099,7,sink_like,1,1,test_id_000099_t1_c1,little,little_0,1,0.9,0.86,6,322420.88,329102.59375,357100.3125,365026.46875,382619.84375,4,1.8334926572250265,HI,365026.46875,15665.78125,380692.25,322420.875,53517.25
test_id_test_id_000099_09,test_id_000099,7,sink_like,1,2,test_id_000099_t1_c2,big,big_1,2,1.8,1.06,6,126874.97,123980.84375,139400.359375,143719.0,154372.5625,4,1.8334926572250265,HI,143719.0,15665.78125,159384.78125,126874.96875,30391.71875
test_id_test_id_000099_10,test_id_000099,7,sink_like,1,3,test_id_000099_t1_c3,little,little_0,2,1.2,0.93,6,239830.88,245078.125,267311.5625,273843.5625,288597.59375,4,1.8334926572250265,HI,273843.5625,15665.78125,289509.34375,239830.875,43519.46875
test_id_test_id_000099_11,test_id_000099,7,sink_like,1,4,test_id_000099_t1_c4,big,big_1,3,2.2,1.15,6,137230.58,141729.875,158054.5,162707.078125,173944.171875,4,1.8334926572250265,HI,162707.078125,15665.78125,178372.859375,137230.578125,32214.296875
test_id_test_id_000099_12,test_id_000099,7,sink_like,1,5,test_id_000099_t1_c5,little,little_0,3,1.5,1.0,6,221797.98,220670.703125,241367.171875,247501.46875,261444.4375,4,1.8334926572250265,HI,247501.46875,15665.78125,263167.25,221797.984375,40773.734375
test_id_test_id_000099_13,test_id_000099,7,sink_like,1,6,test_id_000099_t1_c6,big,big_1,0,1.0,0.9,6,218022.64,216715.078125,237301.65625,243444.640625,257409.96875,4,1.8334926572250265,HI,243444.640625,15665.78125,259110.421875,218022.640625,40694.890625
test_id_test_id_000099_14,test_id_000099,103,middle,2,0,test_id_000099_t2_c0,little,little_1,1,0.9,0.86,102,197923.11,200882.625,220611.5625,226513.5625,240031.859375,4,1.8334926572250265,HI,226513.5625,15665.78125,242179.34375,197923.109375,39149.234375
test_id_test_id_000099_15,test_id_000099,103,middle,2,1,test_id_000099_t2_c1,big,big_1,2,1.8,1.06,102,88012.87,92723.78125,107340.71875,111336.375,121401.609375,4,1.8334926572250265,HI,111336.375,15665.78125,127002.15625,88012.8671875,28677.828125
test_id_test_id_000099_16,test_id_000099,103,middle,2,2,test_id_000099_t2_c2,little,little_1,2,1.2,0.93,102,162176.4,164660.3125,182128.46875,187271.90625,199351.484375,4,1.8334926572250265,HI,187271.90625,15665.78125,202937.6875,162176.40625,34691.171875
test_id_test_id_000099_17,test_id_000099,103,middle,2,3,test_id_000099_t2_c3,big,big_0,3,2.2,1.15,102,80361.83,76396.15625,90432.859375,94309.703125,103971.40625,4,1.8334926572250265,HI,94309.703125,15665.78125,109975.484375,80361.828125,27575.25
test_id_test_id_000099_18,test_id_000099,103,middle,2,4,test_id_000099_t2_c4,little,little_1,3,1.5,1.0,102,120396.02,119701.5,135067.34375,139344.15625,149948.875,4,1.8334926572250265,HI,139344.15625,15665.78125,155009.9375,120396.0234375,30247.375
