sample_id,graph_id,target_node,target_role,target_index,context_index,context_id,core_type,core_id,dvfs_level,frequency_ghz,voltage_v,local_target_node_index,y_exec_us_raw,y_exec_us,Q50_pred_us,Q90_pred_us,Q95_pred_us,Q99_pred_us,criticality,deadline_us,period_us,split,Qhat_base_us,q_conf_us,C_e_us,raw_covered,calibrated_covered,inflation_us,sliding_q_conf_us,sliding_C_e_us,sliding_covered
test_ood_test_ood_000004_27,test_ood_000004,738,high_degree,3,6,test_ood_000004_t3_c6,little,little_0,2,1.2,0.93,737,248485.19,248485.1875,266624.09375,290125.15625,296913.90625,312214.28125,HI,25800463,30212592,test_ood,296913.90625,15665.78125,312579.6875,True,True,15665.78125,0.0,296913.90625,True
test_ood_test_ood_000004_28,test_ood_000004,136,communication_heavy,4,0,test_ood_000004_t4_c0,big,big_1,0,1.0,0.9,135,434843.47,434843.46875,426047.3125,462235.3125,472510.5625,494066.09375,HI,25800463,30212592,test_ood,472510.5625,15665.78125,488176.34375,True,True,15665.78125,0.0,472510.5625,True
test_ood_test_ood_000004_29,test_ood_000004,136,communication_heavy,4,1,test_ood_000004_t4_c1,little,little_0,0,0.6,0.8,135,748363.56,748363.5625,731664.875,792162.5,810574.5,841731.5,HI,25800463,30212592,test_ood,810574.5,15665.78125,826240.28125,True,True,15665.78125,0.0,810574.5,True
test_ood_test_ood_000004_31,test_ood_000004,136,communication_heavy,4,3,test_ood_000004_t4_c3,little,little_1,1,0.9,0.86,135,671772.3,671772.3125,649879.3125,705237.0,721970.0,751245.625,HI,25800463,30212592,test_ood,721970.0,15665.78125,737635.78125,True,True,15665.78125,0.0,721970.0,True
test_ood_test_ood_000004_22,test_ood_000004,738,high_degree,3,1,test_ood_000004_t3_c1,big,big_1,0,1.0,0.9,737,226674.75,226674.75,240121.453125,261888.328125,268241.1875,282654.65625,HI,25800463,30212592,test_ood,268241.1875,15665.78125,283906.96875,True,True,15665.78125,0.0,268241.1875,True
test_ood_test_ood_000004_23,test_ood_000004,738,high_degree,3,2,test_ood_000004_t3_c2,little,little_1,0,0.6,0.8,737,318326.88,318326.875,334594.4375,362961.34375,370916.375,388718.3125,HI,25800463,30212592,test_ood,370916.375,15665.78125,386582.15625,True,True,15665.78125,0.0,370916.375,True
test_ood_test_ood_000004_34,test_ood_000004,136,communication_heavy,4,6,test_ood_000004_t4_c6,big,big_1,3,2.2,1.15,135,217059.38,217059.375,212607.546875,232824.375,238822.734375,252505.109375,HI,25800463,30212592,test_ood,238822.734375,15665.78125,254488.515625,True,True,15665.78125,0.0,238822.734375,True
test_ood_test_ood_000004_32,test_ood_000004,136,communication_heavy,4,4,test_ood_000004_t4_c4,big,big_0,2,1.8,1.06,135,346082.25,346082.25,339678.5,368645.15625,376845.1875,394972.28125,HI,25800463,30212592,test_ood,376845.1875,15665.78125,392510.96875,True,True,15665.78125,0.0,376845.1875,True
test_ood_test_ood_000004_40,test_ood_000004,429,random,5,5,test_ood_000004_t5_c5,big,big_1,3,2.2,1.15,428,85241.14,85241.140625,90091.515625,104596.78125,108555.859375,118533.703125,HI,25800463,30212592,test_ood,108555.859375,15665.78125,124221.640625,True,True,15665.78125,0.0,108555.859375,True
test_ood_test_ood_000004_39,test_ood_000004,429,random,5,4,test_ood_000004_t5_c4,little,little_0,2,1.2,0.93,428,166861.9,166861.90625,155460.609375,172479.4375,177456.0625,189248.984375,HI,25800463,30212592,test_ood,177456.0625,15665.78125,193121.84375,True,True,15665.78125,0.0,177456.0625,True
test_ood_test_ood_000004_38,test_ood_000004,429,random,5,3,test_ood_000004_t5_c3,big,big_1,2,1.8,1.06,428,84908.64,84908.640625,97857.859375,112556.5,116580.890625,126723.875,HI,25800463,30212592,test_ood,116580.890625,15665.78125,132246.671875,True,True,15665.78125,0.0,116580.890625,True
test_ood_test_ood_000004_41,test_ood_000004,429,random,5,6,test_ood_000004_t5_c6,little,little_1,3,1.5,1.0,428,148869.7,148869.703125,141293.6875,157529.03125,162172.859375,173386.21875,HI,25800463,30212592,test_ood,162172.859375,15665.78125,177838.640625,True,True,15665.78125,0.0,162172.859375,True
test_ood_test_ood_000004_36,test_ood_000004,429,random,5,1,test_ood_000004_t5_c1,big,big_1,1,1.4,0.98,428,130243.0,130243.0,148122.0,164789.671875,169615.6875,181155.5625,HI,25800463,30212592,test_ood,169615.6875,15665.78125,185281.46875,True,True,15665.78125,0.0,169615.6875,True
test_ood_test_ood_000004_35,test_ood_000004,429,random,5,0,test_ood_000004_t5_c0,little,little_1,0,0.6,0.8,428,307328.34,307328.34375,304648.9375,330979.90625,338337.4375,355214.5625,HI,25800463,30212592,test_ood,338337.4375,15665.78125,354003.21875,True,True,15665.78125,0.0,338337.4375,True
test_ood_test_ood_000004_37,test_ood_000004,429,random,5,2,test_ood_000004_t5_c2,little,little_0,1,0.9,0.86,428,233483.8,233483.796875,226722.453125,247919.921875,254185.953125,268443.1875,HI,25800463,30212592,test_ood,254185.953125,15665.78125,269851.734375,True,True,15665.78125,0.0,254185.953125,True
test_ood_test_ood_000056_07,test_ood_000056,8,sink_like,1,0,test_ood_000056_t1_c0,big,big_0,3,2.2,1.15,7,105768.12,105768.1171875,113471.875,128574.984375,132747.625,143167.53125,HI,12872868,15689351,test_ood,132747.625,15665.78125,148413.40625,True,True,15665.78125,0.0,132747.625,True
test_ood_test_ood_000056_00,test_ood_000056,1,source_like,0,0,test_ood_000056_t0_c0,little,little_0,2,1.2,0.93,0,72833.54,72833.5390625,74503.015625,88791.09375,92791.171875,102660.546875,HI,12872868,15689351,test_ood,92791.171875,15665.78125,108456.953125,True,True,15665.78125,0.0,92791.171875,True
test_ood_test_ood_000056_01,test_ood_000056,1,source_like,0,1,test_ood_000056_t0_c1,big,big_0,3,2.2,1.15,0,27727.297,27727.296875,30543.375,42966.875,46808.859375,55544.53125,HI,12872868,15689351,test_ood,46808.859375,15665.78125,62474.640625,True,True,15665.78125,0.0,46808.859375,True
test_ood_test_ood_000056_02,test_ood_000056,1,source_like,0,2,test_ood_000056_t0_c2,little,little_0,3,1.5,1.0,0,62147.24,62147.23828125,54187.28125,67402.640625,71220.75,80371.03125,HI,12872868,15689351,test_ood,71220.75,15665.78125,86886.53125,True,True,15665.78125,0.0,71220.75,True
test_ood_test_ood_000056_03,test_ood_000056,1,source_like,0,3,test_ood_000056_t0_c3,big,big_0,0,1.0,0.9,0,57307.723,57307.72265625,57630.578125,71123.875,75032.234375,84425.5625,HI,12872868,15689351,test_ood,75032.234375,15665.78125,90698.015625,True,True,15665.78125,0.0,75032.234375,True
test_ood_test_ood_000056_05,test_ood_000056,1,source_like,0,5,test_ood_000056_t0_c5,big,big_1,1,1.4,0.98,0,44442.1,44442.1015625,43809.21875,56658.59375,60508.359375,69520.921875,HI,12872868,15689351,test_ood,60508.359375,15665.78125,76174.140625,True,True,15665.78125,0.0,60508.359375,True
test_ood_test_ood_000056_19,test_ood_000056,264,middle,2,5,test_ood_000056_t2_c5,big,big_0,2,1.8,1.06,263,153280.05,153280.046875,153373.09375,170219.734375,175095.703125,186705.546875,HI,12872868,15689351,test_ood,175095.703125,15665.78125,190761.484375,True,True,15665.78125,0.0,175095.703125,True
test_ood_test_ood_000056_06,test_ood_000056,1,source_like,0,6,test_ood_000056_t0_c6,little,little_1,1,0.9,0.86,0,106856.914,106856.9140625,100851.3125,116163.625,120539.859375,131391.609375,HI,12872868,15689351,test_ood,120539.859375,15665.78125,136205.640625,True,True,15665.78125,0.0,120539.859375,True
test_ood_test_ood_000056_04,test_ood_000056,1,source_like,0,4,test_ood_000056_t0_c4,little,little_0,0,0.6,0.8,0,163001.1,163001.09375,149109.84375,167062.84375,172527.359375,185386.625,HI,12872868,15689351,test_ood,172527.359375,15665.78125,188193.140625,True,True,15665.78125,0.0,172527.359375,True
test_ood_test_ood_000056_13,test_ood_000056,8,sink_like,1,6,test_ood_000056_t1_c6,big,big_0,2,1.8,1.06,7,130031.09,130031.09375,126335.46875,141886.96875,146245.375,156972.875,HI,12872868,15689351,test_ood,146245.375,15665.78125,161911.15625,True,True,15665.78125,0.0,146245.375,True
test_ood_test_ood_000056_11,test_ood_000056,8,sink_like,1,4,test_ood_000056_t1_c4,big,big_0,1,1.4,0.98,7,135030.44,135030.4375,140955.609375,157147.0625,161782.640625,172967.75,HI,12872868,15689351,test_ood,161782.640625,15665.78125,177448.421875,True,True,15665.78125,0.0,161782.640625,True
test_ood_test_ood_000056_12,test_ood_000056,8,sink_like,1,5,test_ood_000056_t1_c5,little,little_1,1,0.9,0.86,7,315147.0,315147.0,324046.875,351596.5,359396.5,376741.0625,HI,12872868,15689351,test_ood,359396.5,15665.78125,375062.28125,True,True,15665.78125,0.0,359396.5,True
test_ood_test_ood_000056_14,test_ood_000056,264,middle,2,0,test_ood_000056_t2_c0,little,little_1,3,1.5,1.0,263,226255.66,226255.65625,223638.46875,244454.515625,250602.015625,264572.03125,HI,12872868,15689351,test_ood,250602.015625,15665.78125,266267.796875,True,True,15665.78125,0.0,250602.015625,True
test_ood_test_ood_000056_15,test_ood_000056,264,middle,2,1,test_ood_000056_t2_c1,big,big_0,0,1.0,0.9,263,219554.19,219554.1875,222176.46875,242987.84375,249154.5,263170.71875,HI,12872868,15689351,test_ood,249154.5,15665.78125,264820.28125,True,True,15665.78125,0.0,249154.5,True
test_ood_test_ood_000056_16,test_ood_000056,264,middle,2,2,test_ood_000056_t2_c2,little,little_1,0,0.6,0.8,263,526003.0,526003.0,513117.5,554135.875,565841.0,588462.25,HI,12872868,15689351,test_ood,565841.0,15665.78125,581506.78125,True,True,15665.78125,0.0,565841.0,True
test_ood_test_ood_000056_09,test_ood_000056,8,sink_like,1,2,test_ood_000056_t1_c2,big,big_1,0,1.0,0.9,7,216925.19,216925.1875,223321.796875,244237.96875,250448.15625,264547.40625,HI,12872868,15689351,test_ood,250448.15625,15665.78125,266113.9375,True,True,15665.78125,0.0,250448.15625,True
test_ood_test_ood_000056_17,test_ood_000056,264,middle,2,3,test_ood_000056_t2_c3,big,big_0,1,1.4,0.98,263,192800.19,192800.1875,180452.21875,198785.15625,204215.5,216815.078125,HI,12872868,15689351,test_ood,204215.5,15665.78125,219881.28125,True,True,15665.78125,0.0,204215.5,True
test_ood_test_ood_000056_18,test_ood_000056,264,middle,2,4,test_ood_000056_t2_c4,little,little_0,1,0.9,0.86,263,281051.72,281051.71875,277377.25,301625.46875,308600.0,324309.625,HI,12872868,15689351,test_ood,308600.0,15665.78125,324265.78125,True,True,15665.78125,0.0,308600.0,True
test_ood_test_ood_000056_10,test_ood_000056,8,sink_like,1,3,test_ood_000056_t1_c3,little,little_0,0,0.6,0.8,7,481474.12,481474.125,470770.4375,507952.9375,518342.8125,539378.625,HI,12872868,15689351,test_ood,518342.8125,15665.78125,534008.59375,True,True,15665.78125,0.0,518342.8125,True
test_ood_test_ood_000056_20,test_ood_000056,264,middle,2,6,test_ood_000056_t2_c6,little,little_1,2,1.2,0.93,263,248385.25,248385.25,245636.4375,267831.40625,274325.3125,289009.28125,HI,12872868,15689351,test_ood,274325.3125,15665.78125,289991.09375,True,True,15665.78125,0.0,274325.3125,True
test_ood_test_ood_000056_08,test_ood_000056,8,sink_like,1,1,test_ood_000056_t1_c1,little,little_0,3,1.5,1.0,7,225432.9,225432.90625,219806.90625,240422.859375,246535.0625,260424.5625,HI,12872868,15689351,test_ood,246535.0625,15665.78125,262200.84375,True,True,15665.78125,0.0,246535.0625,True
test_ood_test_ood_000056_31,test_ood_000056,114,communication_heavy,4,3,test_ood_000056_t4_c3,big,big_1,2,1.8,1.06,113,200902.39,200902.390625,203170.03125,222899.5,228782.5625,242237.9375,HI,12872868,15689351,test_ood,228782.5625,15665.78125,244448.34375,True,True,15665.78125,0.0,228782.5625,True
test_ood_test_ood_000056_23,test_ood_000056,373,high_degree,3,2,test_ood_000056_t3_c2,big,big_1,1,1.4,0.98,372,75753.47,75753.46875,81834.40625,96146.421875,100110.296875,110012.484375,HI,12872868,15689351,test_ood,100110.296875,15665.78125,115776.078125,True,True,15665.78125,0.0,100110.296875,True
test_ood_test_ood_000056_24,test_ood_000056,373,high_degree,3,3,test_ood_000056_t3_c3,little,little_0,1,0.9,0.86,372,187346.92,187346.921875,191000.734375,210419.125,216298.390625,229786.5625,HI,12872868,15689351,test_ood,216298.390625,15665.78125,231964.171875,True,True,15665.78125,0.0,216298.390625,True
test_ood_test_ood_000056_25,test_ood_000056,373,high_degree,3,4,test_ood_000056_t3_c4,big,big_0,2,1.8,1.06,372,66791.91,66791.90625,72832.453125,86760.5,90643.59375,100263.390625,HI,12872868,15689351,test_ood,90643.59375,15665.78125,106309.375,True,True,15665.78125,0.0,90643.59375,True
test_ood_test_ood_000056_26,test_ood_000056,373,high_degree,3,5,test_ood_000056_t3_c5,little,little_0,2,1.2,0.93,372,140465.38,140465.375,156670.546875,173745.46875,178746.0625,190581.8125,HI,12872868,15689351,test_ood,178746.0625,15665.78125,194411.84375,True,True,15665.78125,0.0,178746.0625,True
test_ood_test_ood_000056_27,test_ood_000056,373,high_degree,3,6,test_ood_000056_t3_c6,big,big_1,3,2.2,1.15,372,54905.79,54905.7890625,61082.015625,74483.328125,78285.859375,87548.140625,HI,12872868,15689351,test_ood,78285.859375,15665.78125,93951.640625,True,True,15665.78125,0.0,78285.859375,True
test_ood_test_ood_000056_28,test_ood_000056,114,communication_heavy,4,0,test_ood_000056_t4_c0,little,little_1,0,0.6,0.8,113,645918.44,645918.4375,617908.0,667276.625,681946.125,707418.8125,HI,12872868,15689351,test_ood,681946.125,15665.78125,697611.90625,True,True,15665.78125,0.0,681946.125,True
test_ood_test_ood_000056_29,test_ood_000056,114,communication_heavy,4,1,test_ood_000056_t4_c1,big,big_1,1,1.4,0.98,113,269492.38,269492.375,248850.75,271293.28125,277860.9375,292695.03125,HI,12872868,15689351,test_ood,277860.9375,15665.78125,293526.71875,True,True,15665.78125,0.0,277860.9375,True
test_ood_test_ood_000056_30,test_ood_000056,114,communication_heavy,4,2,test_ood_000056_t4_c2,little,little_0,1,0.9,0.86,113,373310.6,373310.59375,378019.4375,410039.625,419076.5,438680.8125,HI,12872868,15689351,test_ood,419076.5,15665.78125,434742.28125,True,True,15665.78125,0.0,419076.5,True
test_ood_test_ood_000056_32,test_ood_000056,114,communication_heavy,4,4,test_ood_000056_t4_c4,little,little_1,2,1.2,0.93,113,282103.34,282103.34375,284398.84375,309162.90625,316278.46875,332258.8125,HI,12872868,15689351,test_ood,316278.46875,15665.78125,331944.25,True,True,15665.78125,0.0,316278.46875,True
test_ood_test_ood_000056_22,test_ood_000056,373,high_degree,3,1,test_ood_000056_t3_c1,little,little_0,0,0.6,0.8,372,263254.78,263254.78125,277088.6875,302308.09375,309564.65625,326299.65625,HI,12872868,15689351,test_ood,309564.65625,15665.78125,325230.4375,True,True,15665.78125,0.0,309564.65625,True
test_ood_test_ood_000056_33,test_ood_000056,114,communication_heavy,4,5,test_ood_000056_t4_c5,big,big_1,3,2.2,1.15,113,149839.56,149839.5625,149065.59375,165626.65625,170399.328125,181820.53125,HI,12872868,15689351,test_ood,170399.328125,15665.78125,186065.109375,True,True,15665.78125,0.0,170399.328125,True
test_ood_test_ood_000056_21,test_ood_000056,373,high_degree,3,0,test_ood_000056_t3_c0,big,big_0,0,1.0,0.9,372,113684.42,113684.421875,117692.546875,133353.34375,137793.28125,148742.796875,HI,12872868,15689351,test_ood,137793.28125,15665.78125,153459.0625,True,True,15665.78125,0.0,137793.28125,True
test_ood_test_ood_000056_40,test_ood_000056,313,random,5,5,test_ood_000056_t5_c5,little,little_1,3,1.5,1.0,312,100534.836,100534.8359375,100086.4375,114947.203125,119037.5,129315.421875,HI,12872868,15689351,test_ood,119037.5,15665.78125,134703.28125,True,True,15665.78125,0.0,119037.5,True
test_ood_test_ood_000056_39,test_ood_000056,313,random,5,4,test_ood_000056_t5_c4,big,big_0,3,2.2,1.15,312,58448.793,58448.79296875,55159.140625,68298.625,72072.671875,81166.734375,HI,12872868,15689351,test_ood,72072.671875,15665.78125,87738.453125,True,True,15665.78125,0.0,72072.671875,True
test_ood_test_ood_000056_38,test_ood_000056,313,random,5,3,test_ood_000056_t5_c3,little,little_0,2,1.2,0.93,312,136709.47,136709.46875,129824.890625,145758.5,150299.34375,161374.046875,HI,12872868,15689351,test_ood,150299.34375,15665.78125,165965.125,True,True,15665.78125,0.0,150299.34375,True
test_ood_test_ood_000056_35,test_ood_000056,313,random,5,0,test_ood_000056_t5_c0,big,big_1,1,1.4,0.98,312,85830.055,85830.0546875,90070.78125,104760.671875,108816.34375,118981.828125,HI,12872868,15689351,test_ood,108816.34375,15665.78125,124482.125,True,True,15665.78125,0.0,108816.34375,True
test_ood_test_ood_000056_36,test_ood_000056,313,random,5,1,test_ood_000056_t5_c1,little,little_0,1,0.9,0.86,312,162324.08,162324.078125,159903.46875,177724.0625,183055.90625,195558.546875,HI,12872868,15689351,test_ood,183055.90625,15665.78125,198721.6875,True,True,15665.78125,0.0,183055.90625,True
test_ood_test_ood_000056_41,test_ood_000056,313,random,5,6,test_ood_000056_t5_c6,big,big_0,0,1.0,0.9,312,124558.32,124558.3203125,117940.125,133642.9375,138111.890625,149119.09375,HI,12872868,15689351,test_ood,138111.890625,15665.78125,153777.671875,True,True,15665.78125,0.0,138111.890625,True
test_ood_test_ood_000056_34,test_ood_000056,114,communication_heavy,4,6,test_ood_000056_t4_c6,little,little_0,3,1.5,1.0,113,341764.0,341764.0,335161.125,363868.21875,372020.625,390022.875,HI,12872868,15689351,test_ood,372020.625,15665.78125,387686.40625,True,True,15665.78125,0.0,372020.625,True
test_ood_test_ood_000056_37,test_ood_000056,313,random,5,2,test_ood_000056_t5_c2,big,big_0,2,1.8,1.06,312,75876.98,75876.9765625,74076.40625,88099.453125,92016.703125,101720.1875,HI,12872868,15689351,test_ood,92016.703125,15665.78125,107682.484375,True,True,15665.78125,0.0,92016.703125,True
test_ood_test_ood_000117_20,test_ood_000117,317,middle,2,6,test_ood_000117_t2_c6,big,big_1,3,2.2,1.15,316,134545.48,134545.484375,138017.65625,154115.71875,158687.59375,169777.4375,HI,7561458,8941204,test_ood,158687.59375,15665.78125,174353.375,True,True,15665.78125,0.0,158687.59375,True
test_ood_test_ood_000117_01,test_ood_000117,1,source_like,0,1,test_ood_000117_t0_c1,little,little_1,3,1.5,1.0,0,118189.23,118189.2265625,114578.859375,129852.03125,134070.1875,144592.46875,HI,7561458,8941204,test_ood,134070.1875,15665.78125,149735.96875,True,True,15665.78125,0.0,134070.1875,True
test_ood_test_ood_000117_02,test_ood_000117,1,source_like,0,2,test_ood_000117_t0_c2,big,big_1,0,1.0,0.9,0,108373.48,108373.4765625,104800.328125,120028.59375,124302.046875,134936.875,HI,7561458,8941204,test_ood,124302.046875,15665.78125,139967.828125,True,True,15665.78125,0.0,124302.046875,True
